"","D","E","F"
"1366",-1968.09685323387,51393.6473056674,-0.21060108486563
"1367",-4815.6342824921,-26257.5737200677,0.737810342106968
"1368",-3351.360593969,95929.8108238727,-0.522248309571296
"1369",-3875.25946488604,54238.3294552565,0.283423813991249
"1370",-4188.25786788948,-97457.6349835843,-0.0359396650455892
"1371",-3038.82739644032,43505.3445864469,-0.0562163949944079
"1372",-4183.4379832726,-90250.4039928317,0.831458313390613
"1373",-4979.18114750646,40959.8359838128,0.552734601777047
"1374",-4818.04868837353,33237.5736907125,-0.320721683092415
"1375",-578.498131618835,-21421.1247395724,0.429595561698079
"1376",-247.301474376582,236.706342548132,0.436931277625263
"1377",-2635.74121519923,28861.2176664174,0.0126648331061006
"1378",-2431.71919994056,76940.7895859331,-0.29166273586452
"1379",-1676.33614949882,-6912.641832605,0.0393624962307513
"1380",-2147.40115446039,71492.587402463,0.771249626763165
"1381",-4250.25883694179,5554.96248416603,-0.325389608275145
"1382",-4413.76627907157,-22994.7106912732,0.701612468343228
"1383",-1612.09015285131,-61709.7660899162,0.682705488521606
"1384",-933.982531027868,-35407.6522868127,-0.931299545802176
"1385",-1552.50560713466,11600.0207606703,0.0387511504814029
"1386",-937.708641961217,49063.1601307541,0.2781937061809
"1387",-2444.4638692541,-7448.61834682524,0.791429604403675
"1388",-3050.39791094605,-73082.1254663169,0.335779608227313
"1389",-988.673326466233,-76931.8363629282,-0.410524595994502
"1390",-2292.24626731593,-92474.4877032936,-0.801992618013173
"1391",-1920.03625433426,-64966.4100725204,0.0947347702458501
"1392",-1646.57110455446,58444.8505658656,0.448660765774548
"1393",-3948.2006192673,-39965.4720444232,0.2685537468642
"1394",-1581.14068296272,2911.02374903858,-0.257097162306309
"1395",-1691.41112926882,29356.8537570536,0.868514299858361
"1396",-338.262494443916,36874.3083905429,-0.302417548373342
"1397",-4377.8996652225,-14186.7509577423,-0.702060166280717
"1398",-245.13131226413,10283.4381628782,-0.739319086074829
"1399",-3757.82754642423,97369.5925902575,-0.0441220984794199
"1400",-4601.91805879585,-75124.0268815309,-0.88592677982524
"1401",-3194.54902904108,68396.4047115296,-0.642202926799655
"1402",-1303.3606082201,-85827.260510996,-0.124929683748633
"1403",-3770.78950945288,-98204.6449556947,0.532493035309017
"1404",27.644539065659,-24736.7270290852,0.165006747934967
"1405",-4774.66646018438,26489.7612389177,0.635122247040272
"1406",-3693.30275161192,-37499.2489349097,-0.927512395195663
"1407",-1174.70292481594,-83693.9484346658,0.362679372075945
"1408",-4067.46816460509,-41293.7605753541,-0.550802142359316
"1409",-445.776022435166,28045.8038207144,0.620164555963129
"1410",-2036.97716908064,47448.0725824833,0.750883306376636
"1411",-3883.42803143896,78367.6863647997,-0.131172195076942
"1412",-220.726015092805,-41925.6822671741,0.449205578304827
"1413",-1798.48676281981,80897.8870511055,-0.503580675460398
"1414",-1284.50751255732,-77602.2292673588,-0.80507087521255
"1415",-1561.6979658138,22588.8815708458,-0.390994073357433
"1416",-1706.02736796718,91973.44975546,0.172039511147887
"1417",-2821.9699062407,-69626.3529360294,-0.513197301421314
"1418",-877.873232518323,-43068.9733475447,0.714986083097756
"1419",-768.878114153631,49760.5613898486,0.246617667376995
"1420",-4027.03071665019,15534.1937206686,0.148492977488786
"1421",-3143.14578038175,93079.1436694562,0.734330915380269
"1422",-653.359357407317,66149.4384985417,0.545647135470062
"1423",-2825.04902351648,-71773.7313825637,-0.53878493513912
"1424",-1934.45157287642,-87813.5906998068,0.971138737630099
"1425",-530.537593225017,69020.1079938561,0.967903754673898
"1426",-2289.43086538929,51940.3954502195,0.719517006538808
"1427",-1788.38466645684,-75395.5873195082,-0.710856112185866
"1428",-3863.6832815595,-92792.8171120584,0.833481194451451
"1429",-4669.54926173203,42593.7896594405,-0.515449064318091
"1430",-264.917565416545,-97108.5650846362,0.00387264508754015
"1431",-3620.70560583379,-34724.4386095554,-0.397076084278524
"1432",-4728.83041272871,-20274.961180985,0.0591430906206369
"1433",-151.665713591501,13769.5732526481,0.47126643685624
"1434",-3334.69722224399,25472.9480948299,0.253043206874281
"1435",-935.457926546223,-92114.9157453328,0.133024506736547
"1436",-4226.17745457683,72273.7368196249,-0.722404568456113
"1437",-3430.9633430792,199.37502220273,-0.796775673516095
"1438",-2860.62837634236,51122.2525965422,0.538944465573877
"1439",-4849.59043960553,38535.6380138546,-0.47401299001649
"1440",-3596.33996903431,-27345.670433715,-0.856728826183826
"1441",-1775.55643487722,-12265.2157209814,-0.91593234334141
"1442",-3949.26310162991,12552.6431482285,-0.430431013461202
"1443",-2795.46456506941,-10456.1500716954,0.638358505442739
"1444",-1233.90397967305,-81687.6972094178,-0.141541641671211
"1445",-2229.42074013408,-23015.6108271331,0.326406861189753
"1446",-725.908451201394,-48291.6340231895,0.212701093405485
"1447",-34.7524922341108,34044.2986693233,0.00885687116533518
"1448",11.1189289484173,93137.9703339189,-0.536160966381431
"1449",-3463.55094900355,-8125.71528367698,-0.176610311027616
"1450",-1987.2793484712,-34295.2316626906,0.0244132215157151
"1451",-4477.85970915575,70768.2461477816,0.0262809926643968
"1452",-3423.65411228966,67756.7928098142,0.0550499698147178
"1453",-3470.78957008198,-7806.03755265474,-0.561346300411969
"1454",-427.570395404473,21533.6681809276,-0.641275609843433
"1455",-1595.67837156355,-71825.9006738663,0.628182795830071
"1456",-3533.7273479905,-22403.4843966365,-0.189744377974421
"1457",-1002.0930580562,-74746.687989682,-0.532255610451102
"1458",-2897.48467796016,-85379.4178459793,-0.670785688795149
"1459",-3008.19715335965,-8011.06262952089,-0.588182910811156
"1460",-1969.95203243569,-51532.870111987,-0.920950253959745
"1461",-4151.93879213184,-21273.4477594495,-0.569133361335844
"1462",-1223.98643228225,-6258.3495862782,0.929561914410442
"1463",-1059.59870326333,-86337.2751977295,0.600776828359812
"1464",-4034.64427429717,-69574.5400618762,-0.360902442596853
"1465",-2750.00175021123,-48889.8367621005,0.94117158325389
"1466",-3339.49206857942,86971.3865220547,-0.690885672345757
"1467",-1997.21443667077,-53640.7046020031,-0.0716409017331898
"1468",-507.186771533452,-54166.0889517516,0.779676536563784
"1469",-963.549543661065,-99254.2263120413,-0.760258636903018
"1470",-3027.4181203451,44749.1398546845,0.712254781275988
"1471",-2699.95938427746,25183.4373921156,0.493471656925976
"1472",-1450.99151546601,53701.8017377704,0.519551375415176
"1473",-3156.97674253024,82553.0442874879,0.104601678438485
"1474",-1481.16960893385,-57252.4117771536,0.0516555197536945
"1475",99.7836419846863,-64457.5816579163,-0.533678148407489
"1476",-1832.39926265087,15768.5884740204,-0.603223962709308
"1477",-3855.03932964057,31776.3675004244,0.608783659990877
"1478",-1856.68644316029,-62228.5302262753,-0.894528727512807
"1479",-1253.09679966886,3783.21972675622,0.207821133546531
"1480",-582.457656902261,29799.1559375077,0.351349790580571
"1481",-1983.95692550112,-60199.3518415838,0.938761259894818
"1482",-2864.98427616898,5995.11349573731,-0.232109365053475
"1483",-283.542416826822,-93379.2152442038,0.937655085232109
"1484",-4775.19998361822,-72554.6053610742,-0.403005063533783
"1485",-4695.02570955083,-71260.4539468884,-0.582323075272143
"1486",-4085.36330910865,1032.94365108013,0.606631819158792
"1487",-2428.1793728238,-1638.22965696454,-0.937542960979044
"1488",37.2454530093819,84748.24372679,-0.673096609301865
"1489",-636.392563651316,-19841.4859827608,-0.148753729183227
"1490",67.7636044798419,91629.2133275419,-0.956429448444396
"1491",-978.658619476482,-16810.0246693939,-0.115467231720686
"1492",-436.427330644801,97524.8703733087,0.859014522749931
"1493",-2148.46772635356,33421.3961381465,-0.142037334851921
"1494",-1162.94932544697,-8550.46715587378,0.204084052238613
"1495",-4461.98094307911,30473.2643533498,-0.664566489402205
"1496",-4362.05905147363,43026.8852505833,-0.875548337120563
"1497",-2997.32574196532,21468.6353690922,0.386590742040426
"1498",-1268.90963215847,39481.8963482976,0.476448694244027
"1499",-3324.63293978944,-46225.6884668022,0.0277535025961697
"1500",-4290.63601775561,39936.9969498366,-0.68060444528237
"1501",-3566.40276126564,-77571.2963193655,0.798190203029662
"1502",-2765.27855615132,96140.7608352602,-0.886336301919073
"1503",8.3291495218873,-8010.24404354393,-0.691394315566868
"1504",-1697.55021641031,-78024.1679400206,0.465496757533401
"1505",-1555.07633544039,-66480.6471671909,0.970521337818354
"1506",-4677.00242761057,-8438.62118199468,0.410793863236904
"1507",-371.504133148119,-4557.62608908117,-0.656332376413047
"1508",-2808.4409162635,-28744.8365241289,-0.497729465831071
"1509",-3581.60467678681,76745.1840918511,0.477454151492566
"1510",-1943.61846342217,-19003.3453051001,-0.353085875976831
"1511",-529.979789094068,-40728.5127323121,0.369499237742275
"1512",-3177.42327912711,81446.4562572539,0.472278581932187
"1513",-2780.59417582117,71895.9072139114,0.136934798676521
"1514",-4842.84011370037,62937.7576522529,-0.596109205856919
"1515",-3733.38903191034,56532.6631534845,-0.717317297589034
"1516",-2353.0442019226,87749.4253218174,0.190664728172123
"1517",-542.939554178156,-60142.2452367842,-0.329779986292124
"1518",-1386.94820350502,74508.9741423726,-0.962465594056994
"1519",-2358.41116099618,23273.2692733407,-0.308808338828385
"1520",-3082.95797428582,-94060.8138684183,0.118850665166974
"1521",-4414.22880212776,-84993.3266174048,-0.462839607149363
"1522",-1902.07954838406,-41860.5995830148,-0.403346117120236
"1523",-3814.92497003637,-13879.5546721667,-0.524088787846267
"1524",-3159.63704865426,-1105.38783483207,0.155676005873829
"1525",-2276.89252619166,-31799.3143573403,0.319151415023953
"1526",-1764.56206920557,-24995.3740276396,-0.328716740943491
"1527",-3514.32891984005,-98366.7228836566,-0.78648608410731
"1528",-2549.34345339425,40817.7180681378,-0.231213845778257
"1529",-3559.88480951637,-88012.7037409693,0.256858547683805
"1530",-3535.86271465756,-50123.2785638422,0.0460830419324338
"1531",-782.839874783531,60336.804902181,0.451727438252419
"1532",-3628.43416312244,-17282.1894288063,0.556461554951966
"1533",-706.410367460921,-93341.4039202034,-0.726805232465267
"1534",-3369.00263405405,62784.9461510777,-0.860647768713534
"1535",-2865.09664801415,80892.1874966472,-0.721469625364989
"1536",-419.247688935138,17429.2290117592,-0.341940358281136
"1537",-194.470822811127,36776.0647553951,-0.880543643608689
"1538",-1987.24558847025,-47519.8059342802,0.931529468856752
"1539",-846.924380096607,34616.5013965219,0.387575067114085
"1540",-3885.02562483773,18114.9736046791,-0.202819887083024
"1541",-2286.59405279905,-35178.5134989768,-0.218401111196727
"1542",-345.6845150562,-46308.1811089069,-0.599397922866046
"1543",-2259.58275690209,-88211.3683503121,-0.197494705673307
"1544",-304.644216387533,54263.938870281,0.704984425567091
"1545",-3674.1923159454,71562.6542456448,-0.358373852912337
"1546",-2592.44813972618,-23223.6717827618,0.265738718211651
"1547",-1801.64631821681,-47732.4266918004,-0.356409001164138
"1548",-2536.24421441928,80805.4660912603,-0.792058054823428
"1549",-2697.12572908029,-98877.6149228215,0.316672833170742
"1550",-3894.11423602141,-1081.0015257448,0.35760201048106
"1551",-1819.48182967026,38608.0949567258,-0.994080169592053
"1552",-914.370665955357,-31118.3661688119,-0.778220366220921
"1553",-866.336365207098,64449.9379210174,-0.603787504136562
"1554",-4975.10792876128,34027.3615438491,0.530650564003736
"1555",-4471.25553647056,80664.8225523531,0.592090134508908
"1556",-591.280797705986,81838.8106767088,0.700838377699256
"1557",-638.036803109571,87869.3748731166,-0.153418444097042
"1558",-3065.03575623501,90607.0317141712,-0.79882982140407
"1559",-800.232442817651,-90018.699830398,-0.0913973175920546
"1560",-21.9566859770566,-91168.3030426502,0.0757905696518719
"1561",-4777.97304987907,-90960.5876076967,-0.769613950513303
"1562",-2116.70399103314,76626.2245830148,-0.629775241017342
"1563",-347.546074353158,25611.3586481661,-0.163853168487549
"1564",-14.0156927751377,22193.2724118233,0.139707928989083
"1565",-1901.76535630599,-87171.3282540441,0.0421668863855302
"1566",-2218.77260357141,-64920.6248577684,-0.955075605306774
"1567",-2322.35811133869,-22051.9977621734,-0.93551636300981
"1568",-2800.28161765076,-80174.1837058216,-0.547313336282969
"1569",-3796.76319027785,86887.0742619038,0.337763401679695
"1570",-4534.04589297716,-44714.0697855502,-0.343103917781264
"1571",-353.484523948282,-36730.3458042443,-0.951941595878452
"1572",-2722.75852782186,-27875.5221050233,-0.640866340138018
"1573",-4437.68399115652,-66906.0217216611,-0.97836035490036
"1574",-301.957344939001,29464.5337387919,-0.113655463326722
"1575",-3024.02503779158,92657.5840916485,0.518334446940571
"1576",-3472.00076577719,-3667.36836731434,-0.322452954482287
"1577",-2811.54633525293,-27673.7788692117,-0.727189523167908
"1578",-4195.33598558046,16033.743834123,-0.725137664470822
"1579",-4561.50923874229,60770.3795656562,-0.254621968604624
"1580",-1673.26352868695,-82118.2682178915,-0.409004950895905
"1581",-4167.3218368087,-7303.96672151983,-0.559799688868225
"1582",-1320.29414663557,-67934.0908303857,0.486245444510132
"1583",-437.695890199393,-52700.2563234419,-0.803129361476749
"1584",-1743.18783613853,-24756.9248080254,0.274288796354085
"1585",-4127.58531942964,-72244.5650026202,-0.866327312774956
"1586",-2334.49823190458,-76946.6115627438,0.0131887556053698
"1587",-3331.48222425953,63597.2312651575,0.867463266476989
"1588",-1110.07674669381,-28385.3069879115,-0.561147603206336
"1589",-3126.82277658023,-39805.3886368871,0.227325203828514
"1590",-3944.2660004599,98114.5013123751,0.537052538245916
"1591",-3776.25916870311,-80005.8033317327,-0.254687232431024
"1592",-1043.40220417362,84529.9546141177,-0.364018021617085
"1593",-1363.14998194575,93117.3728313297,0.139118474908173
"1594",-3170.32593565527,74709.6485458314,-0.588133184239268
"1595",-4263.66845632438,88364.7915907204,0.365743506234139
"1596",-1713.1154197501,37460.6997240335,-0.905363501515239
"1597",-3074.01590580121,-79003.9360523224,-0.0709947808645666
"1598",-4541.17836793885,-51067.6634497941,0.611434729769826
"1599",-1187.74199995678,-65720.0399320573,-0.111760120373219
"1600",-1215.24573874194,51400.8161146194,0.673685247544199
"1601",-16.8024383019656,80144.2366093397,0.135647729504853
"1602",-1230.39272227325,-66812.7937242389,0.394190787803382
"1603",-3253.99319129065,40721.0681587458,0.175019568298012
"1604",-2396.48396496195,-33465.8683277667,0.101359833031893
"1605",-335.409842641093,79300.6320018321,0.207227817270905
"1606",-3410.88445694186,67678.0918147415,0.137222672812641
"1607",-2898.40629119426,-69405.1490630955,-0.742323783226311
"1608",-3049.47706717066,-30964.7468850017,-0.673831246327609
"1609",-703.287091804668,-86129.1118897498,0.313012291211635
"1610",-2881.76047690213,68947.6550556719,0.419438425451517
"1611",-2633.34173182957,-53237.4955248088,0.585929199121892
"1612",-4459.52395217028,65901.3598691672,0.516042607836425
"1613",-1158.66940135602,-61655.4711479694,0.120352524332702
"1614",-4609.33138143737,71276.8361438066,0.78618436306715
"1615",-3352.4757735664,64753.8846824318,-0.584974264726043
"1616",-2143.13396562357,3879.12299484015,-0.738352485466748
"1617",-4457.47020868585,-61353.6864519119,-0.596607624553144
"1618",-1158.22284456808,-42576.4078740031,-0.335498740430921
"1619",-4374.727251078,20122.5390657783,0.515163294970989
"1620",-3118.88330685906,-10079.8279978335,-0.621593195479363
"1621",-9.43633881397545,92490.1748541743,0.782707976177335
"1622",-2624.71858141944,86752.7302354574,-0.048597261775285
"1623",-3389.21989570372,88058.2873243839,-0.251222392078489
"1624",-3428.9134884486,-49443.0997874588,0.939555590040982
"1625",-1741.1189955892,9807.05283582211,0.099445940926671
"1626",-4891.72776197083,-69864.4932359457,0.687904952093959
"1627",-4438.31496748608,90244.9380140752,0.944592459592968
"1628",-1885.51418883726,-40368.7627054751,-0.312382623087615
"1629",-2406.07797515113,-3239.94713835418,0.99226144887507
"1630",-334.746984834783,-10706.1387505382,-0.223858584649861
"1631",-2183.22596105281,3641.73059351742,-0.556077340152115
"1632",-501.798946829513,59705.4366022348,0.479584510438144
"1633",-1210.05906099454,-11222.6587720215,-0.724363205488771
"1634",-4225.47345091589,-1999.54602867365,-0.634938187431544
"1635",-4056.24253740534,7753.68805043399,0.556944919284433
"1636",-761.75848369021,-85330.9211786836,0.695115575101227
"1637",-1627.07464403939,-17493.7090370804,0.762682490050793
"1638",-587.331597181037,55846.7077091336,0.602457052562386
"1639",-3749.14479146246,-77308.5253313184,-0.414460306055844
"1640",-2752.33967213426,5240.27738720179,0.454746237955987
"1641",-1462.16560199391,58314.5793527365,0.00779031217098236
"1642",-4265.14493834693,-52878.5799629986,-0.24017140828073
"1643",-1160.67400397733,42038.7689955533,0.335266629699618
"1644",-345.370852574706,3492.13099107146,-0.575400906149298
"1645",-2421.72482779715,-1409.84118916094,-0.460430663544685
"1646",-2354.08025076613,37449.1913244128,0.296604824252427
"1647",-147.17018075753,41892.3848774284,0.649197984021157
"1648",-4442.47971025761,52004.4936332852,0.748275088146329
"1649",60.2551705669612,-66883.5652992129,0.154916844330728
"1650",-1536.65644146968,33029.8486165702,0.825720227789134
"1651",-1326.87546710949,-66176.4277145267,-0.136544613167644
"1652",-3138.97127569653,-47546.3025271893,-0.405802653636783
"1653",-993.050503963605,-1540.82616791129,0.317354538012296
"1654",-278.170084604062,8906.3560590148,-0.486607753206044
"1655",-3230.17507423647,21199.6723897755,0.596963591873646
"1656",-862.761296168901,57179.9509227276,-0.938466093037277
"1657",-4264.08644220792,77299.8009808362,0.819732485339046
"1658",41.9056179467589,-32452.5415431708,-0.12500570807606
"1659",-1293.35895352997,-77510.389033705,0.102245158050209
"1660",-329.6955014579,-20330.7178802788,-0.994088198058307
"1661",-3632.89920496754,22144.0038643777,-0.0757563095539808
"1662",-1553.23045386467,-82360.0884061307,0.059666293207556
"1663",-4920.44666367583,82267.9073084146,-0.660935664083809
"1664",-195.03450950142,-52779.484866187,0.62832650821656
"1665",-742.169504077174,33772.5830730051,-0.344777597114444
"1666",-1276.19155191351,18936.2891018391,-0.663463316392154
"1667",-3874.04061616398,15777.3275859654,0.590897282585502
"1668",-1654.93169855326,40515.0587204844,-0.0336918653920293
"1669",-3802.86190814804,72765.3125301003,0.911869112867862
"1670",-652.854321757331,58845.3757110983,0.349135411903262
"1671",-2434.53066907823,-17389.3795348704,0.597819765098393
"1672",-3799.87106607296,-86099.3782058358,0.543923705350608
"1673",-3661.03232773021,77999.5860066265,-0.676373003982008
"1674",-580.080886813812,-28876.1728908867,-0.0581204453483224
"1675",-4918.92251202371,-35611.1573055387,0.935781102161855
"1676",-4465.46069304459,4146.83981798589,-0.138088695704937
"1677",-1487.15739650652,22372.7396223694,0.844127884600312
"1678",-4129.63581646327,-8945.87612710893,-0.331198359839618
"1679",-3872.19570234884,-52881.6771227866,0.132070277351886
"1680",-1646.63044668268,62119.9840679765,-0.927461758255959
"1681",-1915.46452846378,18102.7648504823,0.883559740614146
"1682",-2385.22735279985,33740.5601050705,-0.497563719283789
"1683",-771.869697188959,-63465.394359082,-0.504429531749338
"1684",-1971.51702714618,-59325.5343381315,-0.182356916833669
"1685",-2994.66894590296,-5689.25649859011,-0.471712696831673
"1686",-2159.26186770666,-96257.1409065276,-0.34098659362644
"1687",-512.906216317788,98767.2361079603,0.0835249200463295
"1688",-4719.01132161729,-49178.8182873279,-0.850967857055366
"1689",-434.361981158145,13058.075774461,-0.900700725149363
"1690",-1987.06528220791,37903.6172758788,-0.632529709488153
"1691",-809.240167029202,-84204.6667821705,-0.801475583575666
"1692",-2848.66944786627,69391.8046075851,0.46522793918848
"1693",-2059.15222105104,-84732.857439667,0.166240426711738
"1694",-1286.5199522581,-31652.3823421448,-0.862156935967505
"1695",-4338.81179916207,72431.5738771111,-0.185499851126224
"1696",-4116.56887575518,41653.7460871041,-0.920653810258955
"1697",-4776.89017686062,92376.9311513752,0.689014098607004
"1698",-1467.9483074462,53290.426498279,-0.79758147103712
"1699",-4559.33975584339,-87816.8959636241,0.622025732882321
"1700",-1170.34058314748,62039.1997974366,0.329173532314599
"1701",-2773.28889919445,61779.4414516538,-0.276583781465888
"1702",-1355.30149596743,-56964.7502619773,0.0923689058981836
"1703",45.939481491223,-46120.3603073955,-0.761580118909478
"1704",-4972.18549489044,69654.3042548001,0.0425854311324656
"1705",-4271.18647166062,4125.57646632195,-0.103639035951346
"1706",-4169.08700715285,83719.5016909391,0.293285007122904
"1707",-3455.51156839356,18545.7861516625,0.457901719026268
"1708",-4081.60217355471,-24151.34399198,0.405324119143188
"1709",-4332.31087999884,-58214.8239016533,-0.851881323382258
"1710",-4974.3122312706,-48159.659281373,-0.0154666085727513
"1711",-3801.42199085094,34369.4988172501,0.138020512182266
"1712",-1763.50385567639,-62769.3183720112,-0.914192286320031
"1713",-3607.87487588823,14276.3448879123,0.440121796447784
"1714",-2389.81064786203,58521.3157348335,-0.144034383352846
"1715",-2308.16590257455,-25658.7009876966,-0.787165261339396
"1716",-4153.96753058303,-10536.7330368608,0.641039687208831
"1717",-155.624742526561,-90002.3133028299,-0.964635189156979
"1718",-4523.38746609166,20248.3601402491,0.334361560177058
"1719",-4679.50005971361,70358.9990735054,0.53075248003006
"1720",-753.167048515752,-8140.43157733977,0.655445276293904
"1721",-1206.93686353043,-94964.9584945291,-0.39723737584427
"1722",-1729.2519521201,-19772.8995233774,-0.786686575505883
"1723",-4501.26025949139,-43953.7259750068,0.943476838059723
"1724",-686.251925467514,-87271.1781878024,0.26049227360636
"1725",-1306.12409305759,-39324.8639535159,0.0295014418661594
"1726",-3104.11060443148,-91019.6320153773,0.0232828939333558
"1727",-2029.21122654807,2558.10180678964,0.0809389650821686
"1728",-1255.67501594778,38473.1940925121,0.932666065171361
"1729",-2870.0462042354,3237.31428943574,-0.675535233691335
"1730",-1295.99350059871,-18129.4838897884,-0.0670724217779934
"1731",-1668.24754015543,-6444.40208561718,0.939101873897016
"1732",-2434.24658325966,-57304.5209050179,-0.568372143432498
"1733",-3595.65936380532,89102.3913864046,0.596074462868273
"1734",-3739.3850697903,81816.7078774422,-0.898291538935155
"1735",-4872.30754198972,-69106.4439713955,0.0133147398009896
"1736",-894.39589898102,47226.1313349009,-0.443754951003939
"1737",-823.223150707781,99602.1553874016,0.473556764423847
"1738",-3094.32360141072,-53516.763355583,0.904706164263189
"1739",-3155.68347955123,-10300.5354292691,-0.375246380921453
"1740",-905.034712981433,-84448.8283619285,-0.0558292474597692
"1741",-1550.20291407127,55491.0423699766,-0.126211825292557
"1742",-3883.94716908224,37562.3899511993,-0.698607417289168
"1743",-195.346224587411,35019.1786885262,0.561419450677931
"1744",-3722.78306121007,77094.2222792655,-0.0941747617907822
"1745",-2403.76235921867,-94011.8696074933,-0.760756779462099
"1746",-4676.54381834436,62743.1913744658,0.626246831379831
"1747",-351.005629589781,55514.6421305835,0.241623559501022
"1748",-4640.1582758408,-34274.7466638684,0.214867438189685
"1749",-1826.29517638125,-80429.4771980494,-0.129522452596575
"1750",-2654.97932520229,-24115.4637187719,-0.306110494304448
"1751",-4839.019164606,-63872.0112387091,-0.304011859931052
"1752",-2037.8846363863,94199.6457986534,-0.602066302672029
"1753",-4615.44682909735,91181.73411116,-0.32682577194646
"1754",-3322.68308510538,54130.4105427116,0.492741488851607
"1755",-3739.96265423484,-11456.3993178308,0.660193394403905
"1756",-1935.12706262991,86554.8233035952,0.281058832071722
"1757",-1733.23858538643,58962.6679196954,-0.0163490623235703
"1758",-1403.22453631088,97836.4463895559,0.332217383664101
"1759",-4646.1026448058,18337.4640531838,0.00687297061085701
"1760",-2698.29533006996,59815.3401631862,-0.635743760038167
"1761",-4550.54568822961,-97272.368427366,-0.581457570195198
"1762",-755.830412288196,19017.4430143088,0.264708626549691
"1763",-2921.12697963603,37350.3543902189,-0.551303879823536
"1764",-2507.55453433376,-50523.2559051365,-0.318713831249624
"1765",-1657.75027093478,26948.9988684654,-0.0229457663372159
"1766",-561.438325978816,90804.894734174,0.681980202905834
"1767",-780.960154836066,-87452.1314632148,0.582643071655184
"1768",-3171.13574938849,16658.1448633224,0.901133284438401
"1769",-518.492619553581,-82669.5478986949,0.743375118821859
"1770",-2235.14909425285,-81563.0542580038,0.749853050336242
"1771",-408.106520515867,-16384.2889014632,-0.662133233156055
"1772",-1038.59816589393,-36669.1166069359,0.149776414968073
"1773",-977.222417667508,-29515.0161720812,-0.433674825355411
"1774",-1552.92171211913,-1246.73862010241,0.296231138519943
"1775",-2534.27827828564,-52222.2871426493,0.382015008013695
"1776",-4009.04767573811,88529.5636020601,0.332282414659858
"1777",-2475.93582060654,-73137.5784147531,0.776323784142733
"1778",-1417.13560053613,77048.9591639489,-0.710692772641778
"1779",-3569.68556304928,-25084.3560323119,-0.305022035259753
"1780",-593.837496452034,-29188.9469139278,0.991731419228017
"1781",-1409.52175077982,-4872.41595983505,0.177443956956267
"1782",-3383.32805179525,95732.6464820653,-0.14910577936098
"1783",-4731.17749809753,80479.2821872979,-0.562609029002488
"1784",-647.534265229478,-34302.5222420692,-0.381273814011365
"1785",-2794.18577575125,-74294.7501130402,0.539107605349272
"1786",-1340.62800384127,68121.4508600533,-0.212116057984531
"1787",-1287.27087508887,3010.68853586912,-0.330531004816294
"1788",-4913.9506961219,9064.78925608099,0.409858046565205
"1789",-2373.34648875985,47387.4313291162,-0.358543355949223
"1790",-2795.31990801916,2204.00602556765,0.273947519250214
"1791",-4550.81072282046,-56454.0947787464,0.3506069323048
"1792",-351.221687183715,-53626.7146002501,0.567994648590684
"1793",-3006.19876221754,-85558.6969759315,-0.986176594160497
"1794",-4937.84354210366,-86318.0828280747,0.651716710068285
"1795",-3940.88454765733,62229.6993155032,0.0662156515754759
"1796",-3298.03252771962,-89943.7695275992,0.138439759146422
"1797",-4183.54469698388,87439.5452905446,0.259985183365643
"1798",-1929.38311034814,59332.45299384,-0.598668200429529
"1799",-696.912648854777,-99715.343862772,0.701478397473693
"1800",-2218.82076361217,-46914.0253961086,-0.0383638734929264
"1801",-1744.91633251309,-22652.1974895149,0.770885069388896
"1802",-4008.66753582377,-43719.4355763495,0.32093581976369
"1803",-2137.66920573544,30440.9240372479,-0.710670741274953
"1804",-3037.87115162704,-16610.4151401669,0.804376346524805
"1805",-1793.17155696917,54359.7907293588,-0.823429780080914
"1806",-691.936878790148,63660.2341197431,0.266111071687192
"1807",-4240.36846165545,58578.7574294955,0.787106367759407
"1808",-1816.28043139353,14535.044087097,-0.71375031163916
"1809",-4324.08771512564,-18375.12482889,0.38263174565509
"1810",-2364.09652042203,-31132.497638464,-0.795448307879269
"1811",-1125.47932588495,62076.8931694329,0.333265400957316
"1812",-2982.63351684436,-6002.39606574178,-0.667543846182525
"1813",-4717.86721250974,65789.8748293519,0.0208419291302562
"1814",-2334.80792953633,78577.5470547378,-0.838544344063848
"1815",-3568.17152122967,75965.1200845838,0.651374374050647
"1816",-506.541836890392,32031.6035300493,0.164273683447391
"1817",-2385.64151751343,-93049.2797866464,0.62046630308032
"1818",-1160.01217924058,-51014.1875129193,-0.356976841576397
"1819",-2980.90465830173,78221.0627105087,0.274169618263841
"1820",-3149.45665274281,56427.5359734893,0.797190653625876
"1821",-2033.16704109311,34917.7326541394,-0.00681870384141803
"1822",-1316.8371883221,67931.0036357492,0.594376063905656
"1823",-1998.90905667562,-61494.7118330747,0.229348779190332
"1824",-3841.27420489676,-53859.0083830059,-0.917865285184234
"1825",-4219.72212702967,-43255.897751078,-0.895558095071465
"1826",-275.228278897703,-33215.1817157865,0.159947772044688
"1827",-2544.71241389401,-76094.3949688226,-0.0258170729503036
"1828",-1652.92780483142,7211.68820746243,0.972018758766353
"1829",-291.420817887411,81508.5167530924,-0.940849835518748
"1830",-3658.32212078385,95714.8204091936,-0.781448590569198
"1831",-353.185973968357,60565.171064809,0.845135343261063
"1832",-792.736858152784,-19251.8406547606,0.744730009697378
"1833",-946.877128421329,-49925.3688845783,0.902277655899525
"1834",-4833.11555676628,78642.7992861718,0.745137553662062
