x1,x2,y
cat47,0.0699134750757366,1
cat19,0.296855839435011,0
cat24,0.509419484296814,1
cat19,0.960609580390155,0
cat28,0.691018264507875,1
cat27,0.471625788370147,0
cat12,0.12695899233222,0
cat45,0.56241968087852,1
cat6,0.809468225575984,1
cat32,0.0609509630594403,0
cat40,0.983964072540402,1
cat31,0.0292541172821075,0
cat47,0.883642120985314,1
cat14,0.113372409017757,0
cat15,0.105069364886731,0
cat7,0.180333296535537,0
cat37,0.731667746091262,1
cat15,0.481872121803463,0
cat38,0.358135457150638,1
cat25,0.504898823099211,1
cat50,0.862712940201163,1
cat34,0.982474936405197,1
cat24,0.346916287206113,0
cat25,0.467695421306416,1
cat31,0.866029729135334,1
cat48,0.184559034416452,0
cat13,0.724406797206029,1
cat41,0.752313966862857,1
cat16,0.393027220154181,1
cat13,0.241023502312601,1
cat49,0.852554084733129,1
cat32,0.421155550284311,0
cat18,0.520371779799461,1
cat22,0.945369835011661,1
cat9,0.852218743180856,0
cat2,0.262302367482334,0
cat19,0.407781308051199,0
cat14,0.228719667065889,0
cat23,0.00763952150009573,1
cat14,0.432894302997738,0
cat22,0.894068261375651,1
cat2,0.247878135414794,0
cat5,0.752157180802897,1
cat35,0.707342844922096,1
cat41,0.413116183830425,1
cat10,0.829032463487238,1
cat29,0.446180407656357,0
cat29,0.996913820970803,1
cat14,0.147459205007181,0
cat15,0.896788965910673,1
cat27,0.137194378534332,0
cat39,0.330370676005259,0
cat44,0.0868963955435902,0
cat20,0.696298559196293,1
cat12,0.420606236206368,0
cat15,0.597047045594081,0
cat11,0.803942642873153,1
cat37,0.322868088725954,0
cat8,0.297407450154424,0
cat20,0.64683082094416,0
cat44,0.704502390464768,1
cat28,0.2564091400709,1
cat45,0.00730235315859318,1
cat5,0.139280534582213,0
cat15,0.426123666344211,0
cat47,0.944035481894389,1
cat24,0.409857112448663,0
cat25,0.507524205371737,0
cat10,0.24172989022918,0
cat45,0.848802367225289,1
cat26,0.76658478518948,1
cat17,0.593589269323274,1
cat5,0.0870107545051724,1
cat28,0.317991861142218,0
cat41,0.642744578886777,1
cat15,0.0795250767841935,0
cat38,0.39182094624266,0
cat47,0.643096266081557,1
cat36,0.357268237741664,0
cat49,0.135121207451448,1
cat41,0.464606975438073,1
cat50,0.160873387008905,0
cat5,0.851391430944204,1
cat45,0.210647970903665,0
cat47,0.192714786157012,1
cat11,0.315828620456159,0
cat31,0.476713713956997,0
cat49,0.272846846608445,1
cat50,0.48074699495919,1
cat22,0.0533471181988716,0
cat43,0.122098094550893,0
cat6,0.717297732597217,0
cat44,0.262989504728466,0
cat46,0.565684534376487,1
cat8,0.847379909362644,1
cat9,0.683247550623491,1
cat48,0.604976749047637,1
cat10,0.173218470066786,0
cat4,0.355741871753708,0
cat46,0.84472719905898,1
cat33,0.101060107350349,0
cat43,0.164116921368986,1
cat25,0.0522061022929847,0
cat3,0.200741060310975,0
cat2,0.758492752443999,0
cat34,0.047939281212166,1
cat14,0.00526154739782214,0
cat24,0.418226863257587,0
cat1,0.253705130657181,0
cat26,0.237220866605639,0
cat22,0.82804568298161,1
cat10,0.583360226359218,1
cat28,0.095180626725778,0
cat9,0.527951749740168,1
cat8,0.697123982943594,1
cat46,0.870357063598931,1
cat39,0.0398429457563907,1
cat42,0.135363808600232,1
cat45,0.492184035480022,1
cat20,0.229822017950937,0
cat48,0.375606850488111,0
cat45,0.0625996508169919,0
cat3,0.262492231326178,0
cat11,0.491917270235717,0
cat38,0.941694856621325,1
cat35,0.291319685289636,1
cat27,0.523384635569528,1
cat45,0.378387497505173,1
cat47,0.265131919877604,0
cat4,0.127561540808529,0
cat49,0.412332023493946,0
cat33,0.410829654661939,1
cat10,0.836149400332943,1
cat48,0.750802554888651,1
cat35,0.362499738344923,1
cat33,0.925303510855883,1
cat20,0.309560162946582,1
cat2,0.378409785451367,0
cat38,0.138753569452092,0
cat21,0.552669211756438,1
cat48,0.743920798413455,1
cat2,0.0700461009982973,0
cat15,0.379330056952313,1
cat16,0.597829282050952,1
cat7,0.79674207768403,1
cat41,0.261390725616366,1
cat33,0.356569950468838,0
cat40,0.199887250317261,0
cat46,0.310615543741733,1
cat21,0.158683522371575,0
cat38,0.283287070458755,1
cat24,0.222959232749417,1
cat19,0.382363838143647,0
cat32,0.413530989550054,0
cat27,0.251794476062059,0
cat17,0.467351059662178,0
cat23,0.424890586873516,0
cat25,0.236778163118288,1
cat50,0.0213617491535842,0
cat4,0.298101109918207,0
cat10,0.346889132168144,0
cat2,0.314465200994164,0
cat39,0.370736927958205,1
cat14,0.437476606341079,0
cat24,0.894833028316498,1
cat8,0.578939422033727,0
cat16,0.518055666703731,1
cat19,0.21193789690733,0
cat39,0.575594857800752,0
cat13,0.229316200595349,0
cat14,0.578840502304956,1
cat5,0.95721212727949,1
cat20,0.611876881215721,0
cat37,0.166184693109244,1
cat38,0.712256752653047,1
cat20,0.725171122001484,0
cat32,0.902798118069768,1
cat21,0.563665759982541,1
cat45,0.75825071381405,0
cat29,0.81694745621644,1
cat22,0.333753578132018,0
cat46,0.0976082689594477,0
cat25,0.976525787962601,1
cat29,0.506921672727913,1
cat30,0.237887054914609,1
cat41,0.769408248364925,1
cat11,0.929018537513912,1
cat42,0.500574372941628,0
cat45,0.694322936236858,1
cat18,0.289844725979492,0
cat47,0.660494243027642,1
cat30,0.82274543819949,0
cat6,0.459980416577309,0
cat44,0.118673253105953,1
cat45,0.135388698894531,1
cat20,0.106652508256957,0
cat23,0.26828345679678,0
cat31,0.508938774000853,1
cat33,0.0975811691023409,1
cat24,0.33727667434141,1
cat29,0.625722796889022,1
cat48,0.0846037443261594,0
cat40,0.500505028525367,1
cat3,0.552913442021236,0
cat28,0.785432922653854,1
cat3,0.616387457819656,1
cat49,0.194194399984553,1
cat19,0.381124983541667,0
cat22,0.634349978994578,1
cat3,0.163835389539599,0
cat40,0.935449347831309,1
cat35,0.227486331481487,1
cat17,0.0092021154705435,0
cat3,0.826956409960985,0
cat27,0.874698466388509,1
cat23,0.272998453583568,1
cat39,0.838760933140293,1
cat46,0.757913746638224,0
cat34,0.994118680013344,1
cat29,0.549287824891508,1
cat1,0.28621916170232,0
cat30,0.877533257706091,1
cat44,0.113602790981531,1
cat4,0.27439958578907,0
cat9,0.54684447334148,0
cat6,0.522480047307909,1
cat18,0.576514980290085,0
cat12,0.320754868444055,0
cat31,0.986928701400757,1
cat24,0.0736257936805487,0
cat9,0.430533895967528,0
cat36,0.697778299683705,1
cat50,0.596759723965079,1
cat17,0.990436516935006,1
cat12,0.780905095627531,1
cat45,0.46426427247934,0
cat32,0.948631592094898,1
cat13,0.772677971515805,1
cat40,0.283159282524139,0
cat33,0.763082931516692,1
cat48,0.919281185371801,1
cat3,0.216277164174244,0
cat25,0.340669157216325,0
cat9,0.0623605027794838,0
cat5,0.447632197057828,0
cat3,0.0134607548825443,0
cat2,0.522943937918171,1
cat28,0.117617195937783,0
cat30,0.82484442461282,1
cat31,0.989718809025362,1
cat10,0.446458168327808,0
cat49,0.406813551904634,1
cat34,0.975633178371936,1
cat22,0.806407663971186,0
cat3,0.968937997240573,0
cat25,0.476035437081009,0
cat10,0.952126173535362,1
cat34,0.89309666864574,1
cat1,0.91902153310366,1
cat24,0.323383391369134,0
cat44,0.232202971354127,0
cat46,0.34846439328976,0
cat6,0.924877096433192,1
cat7,0.181254897033796,0
cat40,0.594063040101901,1
cat3,0.534878691658378,1
cat29,0.191889870446175,1
cat39,0.138443432981148,0
cat23,0.525795072782785,1
cat22,0.382614580448717,0
cat16,0.578330249292776,0
cat25,0.329650372266769,0
cat34,0.477931320201606,0
cat26,0.439085461432114,0
cat18,0.710875023622066,0
cat15,0.493406790541485,0
cat4,0.233393730828539,0
cat26,0.255907385842875,1
cat49,0.750186156947166,1
cat4,0.181359753245488,0
cat6,0.206625169841573,0
cat35,0.0727704402524978,0
cat36,0.460873984731734,0
cat48,0.191010010428727,1
cat18,0.271270644618198,0
cat13,0.100916422903538,0
cat40,0.239833917934448,1
cat27,0.339344315463677,0
cat35,0.930590559495613,1
cat10,0.193091362714767,0
cat36,0.755444960901514,0
cat7,0.909250023076311,1
cat10,0.40192176727578,0
cat18,0.782081566751003,0
cat45,0.699599524028599,1
cat36,0.444122712593526,1
cat17,0.904903329210356,0
cat35,0.823047633515671,1
cat18,0.241461075143889,0
cat33,0.319083876907825,0
cat23,0.800333498977125,1
cat9,0.735060453647748,0
cat27,0.313094899058342,0
cat39,0.398350212257355,1
cat39,0.661521533504128,1
cat3,0.763999955030158,0
cat38,0.0967293751891702,0
cat10,0.389379078289494,0
cat38,0.215377117041498,0
cat13,0.391732215182856,0
cat33,0.0436272658407688,0
cat12,0.172987463418394,0
cat5,0.219736875733361,0
cat6,0.44332637777552,0
cat48,0.776700840331614,1
cat7,0.437019656877965,0
cat33,0.30899197049439,0
cat16,0.946839751675725,1
cat46,0.861877069808543,1
cat37,0.98931937571615,1
cat41,0.0160774639807642,0
cat48,0.797311617992818,1
cat8,0.341566440649331,0
cat50,0.691904293140396,1
cat44,0.471866354811937,0
cat32,0.121904220199212,1
cat31,0.820296377874911,0
cat29,0.495921220397577,0
cat30,0.0593633390963078,1
cat28,0.213567976141348,0
cat36,0.490059318952262,1
cat6,0.780496354680508,1
cat25,0.223277012817562,1
cat22,0.201691297581419,0
cat32,0.0864895130507648,0
cat48,0.850458684377372,1
cat27,0.733452965738252,1
cat36,0.220252834958956,0
cat16,0.217105305520818,0
cat2,0.911715238820761,1
cat11,0.817274167435244,0
cat48,0.151336502283812,1
cat21,0.791019610129297,1
cat13,0.74962315429002,0
cat3,0.895888158353046,1
cat33,0.388055671006441,0
cat25,0.838210861198604,1
cat48,0.297125087119639,1
cat3,0.0788357651326805,0
cat1,0.107617866015062,0
cat9,0.5709173604846,1
cat7,0.687085903249681,0
cat40,0.327263625804335,1
cat19,0.511414981679991,0
cat21,0.285384978866205,1
cat3,0.233477435540408,0
cat28,0.131713815266266,0
cat45,0.0886205858550966,1
cat10,0.108761430485174,0
cat8,0.0816230271011591,0
cat19,0.801080299541354,1
cat28,0.953832691535354,1
cat11,0.0280702072195709,0
cat18,0.751010803040117,1
cat33,0.097654020646587,1
cat48,0.445601629093289,0
cat20,0.101549781858921,1
cat6,0.0551790741737932,0
cat13,0.68728326424025,0
cat3,0.314351265551522,0
cat37,0.0310096859466285,0
cat20,0.210169791476801,0
cat9,0.206507874652743,0
cat37,0.109888454433531,0
cat24,0.378233216237277,1
cat41,0.761345548788086,1
cat21,0.794496905291453,1
cat19,0.410956998588517,0
cat40,0.126548951491714,0
cat21,0.0748572361189872,0
cat14,0.844338580267504,1
cat17,0.281086760107428,0
cat9,0.463240474229679,0
cat45,0.231390994973481,1
cat34,0.217265218030661,0
cat10,0.896103661507368,0
cat22,0.164930702885613,0
cat20,0.40319445123896,0
cat28,0.0855144078377634,0
cat34,0.961518314201385,1
cat39,0.0617234706878662,1
cat41,0.733136034803465,0
cat39,0.90291272290051,1
cat34,0.869519674684852,1
cat2,0.0699244681745768,0
cat8,0.770139703527093,0
cat47,0.133179897675291,1
cat50,0.722489383071661,1
cat35,0.684807625832036,1
cat23,0.620627024210989,1
cat2,0.784841444576159,1
cat28,0.174510480137542,1
cat9,0.595031416742131,1
cat25,0.910623223753646,0
cat21,0.39523566281423,1
cat24,0.424839405808598,0
cat43,0.324797398876399,1
cat13,0.664793193340302,1
cat44,0.17751330207102,0
cat24,0.926490942714736,1
cat12,0.178828284144402,0
cat47,0.880840943660587,1
cat28,0.656670817406848,1
cat49,0.839799951994792,1
cat28,0.470714901573956,0
cat49,0.660587534075603,1
cat27,0.655827426817268,0
cat27,0.242233477998525,0
cat2,0.0693063216749579,0
cat42,0.125622040824965,0
cat43,0.623001997126266,1
cat11,0.640600840095431,1
cat47,0.445832366822287,0
cat45,0.851253846194595,1
cat32,0.246100760996342,0
cat43,0.872114686062559,1
cat48,0.784510509343818,1
cat19,0.822707874001935,1
cat7,0.820079590659589,0
cat47,0.313526595244184,1
cat13,0.364358614897355,0
cat20,0.98130978946574,0
cat23,0.626581546384841,0
cat13,0.888742029201239,1
cat27,0.841863034758717,1
cat23,0.86583043821156,1
cat37,0.76506548258476,1
cat7,0.854255752405152,0
cat46,0.852891842601821,1
cat41,0.850413811858743,1
cat42,0.378007267834619,0
cat27,0.221599078271538,0
cat42,0.19549174956046,0
cat4,0.771572090918198,0
cat7,0.776483765104786,1
cat27,0.346245197579265,0
cat5,0.299099790630862,0
cat43,0.787744105793536,1
cat41,0.0418703376781195,0
cat16,0.924803401809186,0
cat42,0.782904749037698,0
cat29,0.0793464537709951,0
cat6,0.815584775758907,1
cat22,0.767778970533982,0
cat46,0.8657102053985,1
cat49,0.462593935662881,1
cat37,0.541833003750071,1
cat20,0.213520263088867,0
cat50,0.0066274618729949,0
cat1,0.385091934585944,0
cat8,0.0147328111343086,0
cat24,0.496795409126207,1
cat2,0.854296771110967,1
cat49,0.287606477970257,1
cat13,0.742198431864381,1
cat24,0.500934837386012,1
cat38,0.768089188495651,1
cat22,0.34323975420557,1
cat35,0.32694414164871,0
cat30,0.604358725249767,0
cat19,0.651377594331279,0
cat29,0.843650228343904,0
cat2,0.714143450604752,0
cat41,0.659651477122679,0
cat40,0.609801386948675,1
cat36,0.23068898357451,0
cat11,0.485284229274839,0
cat20,0.113513064803556,0
cat46,0.777756289811805,1
cat42,0.0961361364461482,0
cat38,0.831901670666412,1
cat47,0.792749559739605,1
cat20,0.525933844037354,1
cat34,0.132279454730451,0
cat47,0.23251108918339,0
cat6,0.793452909449115,1
cat5,0.478638729080558,0
cat22,0.0426856619305909,0
cat36,0.247495999094099,0
cat19,0.673503231722862,1
cat6,0.922766324132681,1
cat43,0.0437247599475086,1
cat41,0.459499749355018,1
cat27,0.292910106247291,0
cat44,0.536076548974961,1
cat13,0.583580373087898,1
cat16,0.644695884548128,0
cat24,0.289481444051489,0
cat35,0.176023781532422,0
cat45,0.292380215134472,0
cat50,0.408214433584362,1
cat44,0.21214605262503,1
cat1,0.225557994330302,0
cat5,0.395712454337627,0
cat8,0.793541316874325,0
cat22,0.794856833526865,1
cat15,0.464689844055101,1
cat25,0.0250120428390801,0
cat10,0.831037277821451,1
cat21,0.297847122885287,0
cat46,0.318405489902943,1
cat2,0.836777059128508,1
cat10,0.943812484387308,0
cat21,0.116189233027399,0
cat37,0.63492958038114,0
cat43,0.986320502124727,1
cat42,0.836882181698456,1
cat15,0.634727689204738,1
cat42,0.305034041870385,0
cat4,0.281929655699059,0
cat39,0.194173042895272,0
cat5,0.628509270492941,1
cat25,0.77786652231589,1
cat19,0.264036760665476,0
cat20,0.487361457431689,0
cat46,0.11244033346884,1
cat10,0.212438127491623,0
cat23,0.7684278965462,1
cat31,0.738126687007025,1
cat17,0.935104646719992,0
cat11,0.202799113932997,1
cat19,0.440758725395426,0
cat30,0.705229746177793,1
cat23,0.887375529622659,1
cat8,0.304147264920175,0
cat39,0.120561380404979,0
cat7,0.505993461469188,0
cat13,0.751564695965499,1
cat2,0.269522994058207,0
cat2,0.631883787224069,1
cat8,0.854771181708202,1
cat17,0.98176254471764,1
cat33,0.191820611478761,0
cat12,0.945457986555994,1
cat29,0.0978389617521316,0
cat22,0.218866093549877,0
cat40,0.671247399412096,1
cat40,0.891904390184209,1
cat4,0.140123901888728,0
cat2,0.592705336865038,1
cat18,0.842457925435156,1
cat37,0.299356205388904,1
cat37,0.635365158319473,0
cat35,0.64933611289598,1
cat30,0.882506277412176,1
cat41,0.529452246846631,1
cat6,0.296494302339852,0
cat24,0.0843609319999814,0
cat30,0.667171088280156,1
cat42,0.85925328778103,1
cat38,0.0674091475084424,1
cat39,0.0208094296976924,1
cat37,0.146237228997052,0
cat14,0.786941189086065,1
cat39,0.844650839455426,0
cat43,0.942916286876425,1
cat16,0.119390312349424,0
cat44,0.396495654014871,1
cat33,0.116287476150319,0
cat1,0.583553983131424,0
cat2,0.0277484410908073,0
cat26,0.0600409365724772,0
cat21,0.527150932466611,0
cat22,0.377872315933928,0
cat24,0.92062903335318,0
cat11,0.0933240328449756,0
cat37,0.528620853787288,1
cat50,0.630750687792897,1
cat22,0.532227095216513,1
cat7,0.0256359307095408,0
cat32,0.454287128988653,0
cat29,0.746664942475036,0
cat36,0.470492551103234,1
cat46,0.348796535283327,0
cat48,0.518008982297033,1
cat44,0.457531262887642,1
cat12,0.815394168021157,0
cat11,0.142892288044095,0
cat9,0.565992595627904,0
cat38,0.880144910654053,1
cat31,0.501321983290836,1
cat24,0.208258345955983,1
cat7,0.121702870354056,0
cat33,0.453769643092528,0
cat10,0.601027184864506,0
cat3,0.364839506568387,0
cat19,0.718457619426772,1
cat15,0.117443447001278,0
cat40,0.691199797438458,1
cat29,0.665717942640185,1
cat40,0.744315562304109,1
cat32,0.483886549016461,0
cat26,0.0137493223883212,0
cat33,0.677394582657143,1
cat46,0.970964615000412,1
cat29,0.999440670013428,1
cat24,0.435993043705821,0
cat2,0.0692910815123469,0
cat36,0.326597291044891,0
cat1,0.0126972815487534,0
cat7,0.963085358729586,1
cat41,0.183786900248379,0
cat17,0.181682056980208,0
cat25,0.381930743576959,1
cat37,0.22708036750555,0
cat3,0.679756634170189,1
cat6,0.916369812795892,0
cat21,0.950358618982136,1
cat26,0.15599181689322,1
cat12,0.276710093952715,0
cat26,0.7691623007413,1
cat32,0.228078960441053,0
cat12,0.45767489890568,0
cat9,0.784553995588794,1
cat16,0.442056429572403,0
cat26,0.141529051819816,0
cat14,0.10918157803826,1
cat31,0.88612338877283,1
cat9,0.736660793423653,0
cat36,0.14688310213387,0
cat3,0.44395873718895,0
cat21,0.292369793634862,0
cat9,0.372675319435075,0
cat25,0.657577295554802,0
cat33,0.653365146135911,1
cat41,0.272455672500655,0
cat24,0.253914533881471,1
cat49,0.154172423761338,1
cat15,0.772972535574809,0
cat3,0.302104202797636,0
cat31,0.586716411169618,0
cat3,0.617815149016678,0
cat35,0.678219182649627,1
cat42,0.941038867458701,1
cat47,0.78305869246833,1
cat24,0.770149254007265,1
cat2,0.878864488331601,1
cat3,0.320784635376185,0
cat8,0.719320063944906,1
cat49,0.368884425843135,1
cat21,0.527958434540778,0
cat39,0.869938783114776,1
cat41,0.689986638259143,1
cat12,0.802432726603001,0
cat15,0.785551622277126,1
cat19,0.288116537965834,0
cat46,0.653900645440444,1
cat23,0.923179674893618,1
cat10,0.847131306072697,1
cat19,0.453442672500387,0
cat39,0.320102979196236,1
cat5,0.260613780934364,0
cat45,0.129746894119307,0
cat7,0.300213242881,0
cat28,0.432055616751313,0
cat48,0.460342537146062,1
cat2,0.805839743930846,1
cat43,0.235558686312288,1
cat9,0.437643969897181,0
cat7,0.12352531705983,0
cat5,0.159940768498927,0
cat31,0.244415762834251,0
cat23,0.434736989671364,0
cat7,0.749439069535583,1
cat49,0.791006101993844,1
cat27,0.821569025982171,1
cat23,0.591901556123048,1
cat20,0.526539899175987,1
cat50,0.879460036987439,1
cat35,0.381569071672857,0
cat5,0.332349450793117,0
cat11,0.645481717772782,1
cat16,0.259241889230907,0
cat25,0.395245200255886,0
cat11,0.81478674011305,0
cat46,0.483039242448285,1
cat22,0.224335289560258,0
cat7,0.346401517046615,1
cat35,0.44408544478938,0
cat22,0.438805371290073,0
cat27,0.779717424651608,1
cat23,0.0404475796967745,0
cat46,0.831804901128635,1
cat9,0.524143524002284,1
cat21,0.297867139568552,0
cat24,0.157131391111761,0
cat25,0.559392137220129,1
cat22,0.674232096876949,1
cat29,0.428580492502078,1
cat46,0.719885397935286,1
cat10,0.157327953958884,0
cat38,0.828871162841097,1
cat10,0.853846820769832,0
cat34,0.297905034385622,0
cat28,0.434753628447652,0
cat48,0.816317691234872,1
cat44,0.41120370849967,1
cat7,0.958225119160488,1
cat26,0.138255125144497,0
cat2,0.332347834482789,0
cat34,0.115799333201721,0
cat4,0.0846687839366496,0
cat6,0.332489800872281,0
cat48,0.941152374492958,1
cat21,0.657505062874407,1
cat25,0.538039151811972,1
cat36,0.733847052557394,0
cat29,0.276460750028491,1
cat25,0.586124372202903,1
cat28,0.328725142870098,0
cat44,0.596209845272824,1
cat48,0.639308904530481,1
cat36,0.0533030850347131,1
cat18,0.360108556458727,0
cat45,0.163097442127764,1
cat22,0.170614348025993,0
cat20,0.31247850949876,0
cat50,0.485169560648501,1
cat31,0.507404318777844,1
cat7,0.807460464071482,1
cat27,0.153610037639737,0
cat1,0.906729202251881,1
cat46,0.0193165466189384,1
cat17,0.345095059368759,0
cat44,0.422407197300345,0
cat44,0.150702989660203,1
cat11,0.764677946222946,1
cat47,0.521755471592769,1
cat14,0.826470508472994,0
cat6,0.654534279135987,1
cat32,0.830882425885648,1
cat1,0.561071243602782,0
cat46,0.183226464316249,1
cat5,0.153377417940646,0
cat45,0.415837298613042,1
cat30,0.873721326934174,1
cat18,0.840193401556462,1
cat27,0.341860873857513,1
cat31,0.123545163311064,0
cat15,0.815277813468128,1
cat31,0.0227220887318254,0
cat6,0.0563020014669746,0
cat23,0.907386598177254,1
cat49,0.645971049088985,1
cat35,0.555051545845345,1
cat26,0.184217493515462,0
cat3,0.0787701385561377,0
cat50,0.699016563827172,1
cat22,0.3413305580616,0
cat4,0.446359025547281,0
cat49,0.215720974607393,1
cat12,0.758942485786974,0
cat12,0.302450718125328,1
cat36,0.287570693530142,0
cat19,0.249452496878803,1
cat9,0.377330042654648,0
cat24,0.894340908853337,1
cat37,0.843623339897022,1
cat50,0.461218853946775,1
cat28,0.0287409087177366,0
cat15,0.424559582024813,0
cat25,0.506069808499888,1
cat11,0.736247189808637,1
cat29,0.00758556509390473,0
cat43,0.222315550781786,0
cat14,0.354481206741184,0
cat5,0.350141949020326,0
cat41,0.829062662087381,1
cat11,0.335884065367281,0
cat31,0.283731969539076,0
cat14,0.0523247299715877,1
cat17,0.414485870860517,0
cat44,0.407585880253464,0
cat34,0.013772742357105,0
cat4,0.982892381027341,1
cat48,0.161485911346972,0
cat31,0.42127994983457,0
cat11,0.0581744513474405,0
cat50,0.734017354203388,1
cat24,0.871224313508719,0
cat38,0.706785997375846,1
cat33,0.541971725877374,1
cat27,0.956501852720976,1
cat32,0.625844609457999,0
cat35,0.250486849574372,0
cat49,0.0617571792099625,1
cat23,0.61952898860909,1
cat23,0.469869550550357,0
cat30,0.326408774824813,1
cat41,0.557516393018886,1
cat25,0.325634737731889,1
cat26,0.383741976926103,1
cat34,0.34968465520069,0
cat13,0.737210826016963,0
cat49,0.547756688203663,1
cat21,0.367189533775672,1
cat20,0.877350184135139,0
cat33,0.0254408803302795,1
cat13,0.702941528987139,1
cat20,0.609916856745258,1
cat38,0.825931692961603,1
cat22,0.082993071526289,0
cat41,0.122738258680329,0
cat5,0.619149085599929,1
cat33,0.288277280284092,0
cat40,0.902296816930175,1
cat40,0.476334082894027,1
cat34,0.730540695367381,1
cat27,0.941081006778404,0
cat17,0.877119564916939,1
cat46,0.864222258795053,1
cat20,0.209831507410854,0
cat2,0.690031975507736,1
cat8,0.818443342810497,0
cat46,0.657888387097046,1
cat14,0.0990452370606363,0
cat25,0.273910301271826,0
cat38,0.840420726686716,1
cat31,0.310072182212025,1
cat10,0.195160225499421,0
cat14,0.807511086342856,1
cat44,0.10680546797812,1
cat43,0.769938249606639,1
cat30,0.48367653391324,1
cat48,0.955659961560741,1
cat34,0.931201653787866,1
cat28,0.157084079924971,1
cat46,0.686878053471446,1
cat35,0.223425222095102,1
cat28,0.430281744804233,1
cat50,0.0201023956760764,0
cat7,0.168463248526677,0
cat19,0.742311702575535,1
cat45,0.206912124995142,1
cat48,0.329286175081506,1
cat32,0.329236457822844,0
cat26,0.951049693860114,0
cat42,0.153965830570087,1
cat10,0.811196653172374,1
cat6,0.0215114576276392,0
cat41,0.374889062950388,0
cat31,0.310159637127072,1
cat40,0.134782890090719,0
cat2,0.475071395281702,0
cat25,0.55664651771076,0
cat26,0.998310877941549,1
cat12,0.35969158494845,0
cat50,0.226519344374537,0
cat31,0.0925483915489167,1
cat8,0.967954664491117,0
cat48,0.68634203216061,1
cat50,0.0835798271000385,1
cat31,0.155053905909881,1
cat11,0.432788680074736,0
cat33,0.870761981932446,0
cat35,0.589018112281337,1
cat9,0.490679942537099,1
cat50,0.530439366819337,1
cat32,0.891881986288354,1
cat44,0.0167845219839364,1
cat21,0.860734950751066,1
cat29,0.922008270863444,1
cat1,0.259002540027723,0
cat42,0.0183300580829382,1
cat4,0.611791169503704,0
cat46,0.508742891484872,0
cat18,0.17767980392091,0
cat11,0.152960954699665,0
cat47,0.710180140566081,1
cat42,0.407217710046098,0
cat17,0.0143905056174845,0
cat15,0.754293053410947,0
cat21,0.330120141617954,0
cat43,0.411473706364632,1
cat26,0.620970035903156,1
cat27,0.997686293441802,0
cat49,0.392045794287696,0
cat48,0.822183520067483,1
cat15,0.360302517190576,0
cat17,0.729209572076797,1
cat30,0.989458119263873,1
cat24,0.896351427072659,1
cat44,0.452801504870877,0
cat35,0.999798839213327,1
cat37,0.554449786664918,1
cat26,0.86339623411186,1
cat17,0.135697435587645,0
cat13,0.859630880178884,0
cat43,0.451058691600338,0
cat37,0.00107299187220633,1
cat24,0.797241885447875,0
cat5,0.203047203598544,0
cat42,0.601723773637787,0
cat2,0.029880991904065,0
cat13,0.955971994670108,0
cat33,0.231199059169739,1
cat31,0.91132377134636,0
cat13,0.934824893483892,1
cat21,0.921319702407345,0
cat3,0.379192315740511,0
cat37,0.10552966222167,0
cat18,0.212933421134949,0
cat50,0.162060820497572,1
cat27,0.0487045112531632,0
cat9,0.290959116537124,1
cat16,0.520370496902615,0
cat2,0.671110477065668,0
cat33,0.0990286390297115,0
cat32,0.677640073234215,1
cat29,0.806880137417465,1
cat7,0.776941346935928,0
cat40,0.392873933305964,1
cat7,0.449769193306565,0
cat43,0.155700918054208,0
cat50,0.769352113828063,1
cat50,0.244656970491633,1
cat41,0.162209187401459,1
cat30,0.50609368737787,0
cat34,0.587735355133191,1
cat11,0.607827877160162,1
cat23,0.918175326893106,1
cat35,0.11375494603999,0
cat46,0.0743487610016018,0
cat27,0.235093222698197,1
cat24,0.190581107744947,0
cat36,0.754665182670578,1
cat50,0.812797679565847,1
cat39,0.751925359014422,1
cat17,0.318670561071485,0
cat19,0.673462364589795,0
cat49,0.390429132152349,1
cat16,0.298960161861032,0
cat21,0.154911718098447,0
cat50,0.55652296054177,1
cat7,0.936377538600937,0
cat44,0.789360845461488,1
cat34,0.775079929968342,1
cat50,0.990184298949316,1
cat5,0.485491617582738,0
cat49,0.644920588470995,1
cat42,0.873100594850257,1
cat17,0.509050221880898,1
cat13,0.857864712364972,0
cat8,0.57783587789163,1
cat39,0.47259084507823,1
cat9,0.702019688906148,0
cat12,0.76760474499315,1
cat36,0.791748725343496,1
cat14,0.908062950707972,1
cat14,0.977492349222302,1
cat38,0.654989054892212,1
cat28,0.664921058807522,1
cat6,0.390594993950799,0
cat10,0.662814540788531,1
cat32,0.361603613942862,1
cat47,0.882060741074383,1
cat50,0.495928813470528,0
cat21,0.41596678760834,1
cat21,0.811415595468134,1
cat2,0.689572253264487,1
cat2,0.72650555241853,1
cat9,0.176463417708874,0
cat42,0.107076419983059,1
cat27,0.539712182246149,1
cat28,0.895982741611078,0
cat44,0.574869242031127,1
cat47,0.812966140452772,1
cat12,0.150192160857841,1
cat45,0.513517427723855,1
cat3,0.05519007332623,0
cat21,0.899216804187745,0
cat35,0.131545957410708,0
cat17,0.514948342228308,1
cat38,0.533622621092945,1
cat30,0.602107948623598,1
cat38,0.587122237542644,1
cat49,0.537822097539902,1
cat7,0.090246673906222,0
cat4,0.333734073210508,0
cat16,0.767422254662961,0
cat11,0.831711493898183,1
cat24,0.645643477328122,0
cat12,0.937199784675613,0
