"","a","b","c","d","e","f"
"1050",-20.4308216974752,-60.5462663593198,-2.17209859641738,8.75053035982465,1.27850559983323,-936.234752539436
"1051",-50.6458631207066,-118.213165039444,-1.50216948011334,7.03013233662686,-1.68388982988879,-1449.58208187668
"1052",41.9012533364996,-220.500951368399,0.710818288734496,7.56645948213999,-2.30873843508553,-2482.59616693908
"1053",-59.262381037894,-64.5958418794213,0.627955878890909,10.6095585474017,-3.47973614809831,-1043.72190552629
"1054",-19.1959999919203,-406.538324072773,8.1899146945202,10.4798475795763,1.04745441327867,-4450.59994351322
"1055",-16.5731974814097,-311.488385498543,2.80024711066938,7.29812619058237,-1.88286249906435,-3385.55258454659
"1056",-17.6222043585232,-235.478929571905,-2.50310790439108,6.22406956761737,-1.40233212728662,-2590.81513548012
"1057",-64.1579539719497,-429.282146682708,-8.50232245991516,6.79027595987032,-3.81575660035063,-4557.71238393402
"1058",-100.414142665495,-64.9595870540697,-0.868186576974189,9.3082773465919,-1.88121342052235,-1004.64988334709
"1059",66.9061984977868,-335.286883586066,1.79843419438348,5.7867731596963,-2.56030081373805,-3561.50206406802
"1060",2.0849310711489,-454.004513314961,2.24295963515985,11.0597221894797,-2.95884222833489,-4948.3638332491
"1061",-22.5305865067353,-85.1501237960444,2.02119507705873,9.79727111735485,-3.33048340674386,-1215.09225731062
"1062",58.6972668527919,-253.32819524865,4.98700749856765,9.43380890442955,-2.27699463955314,-2874.78415489392
"1063",-74.2881456454658,-461.701772796169,-10.271136560071,6.76655669495888,-1.9608811199169,-4884.36081803115
"1064",53.6952554342353,-252.494651503401,2.62577575092369,3.6761928401402,-3.28681708770496,-2655.43728132502
"1065",-92.2655534978632,-76.4298417472044,2.79007328697238,8.92479829585228,-6.19031220416831,-1099.06483499828
"1066",29.09601797268,-419.988191896293,-0.44969149702517,9.3653988421504,-1.25303964779308,-4546.62605556835
"1067",-59.8316538306166,-329.928189148425,4.90093185341594,4.72545879109247,-0.955440028212506,-3476.79569873918
"1068",68.1323181157373,-389.788101795756,-10.1368503741935,13.000263009577,-5.28576215564281,-4382.69430648184
"1069",-33.8168606900083,-382.164075476539,7.17595163372649,9.49445585587109,-0.458330945524986,-4171.72730670494
"1070",46.2081303732288,-247.289720811598,12.145189429155,7.06413930094461,-2.77717377356563,-2721.02831280829
"1071",-10.3389297872772,-344.871443009577,-1.82589909639222,7.41869979409698,-0.801287704757725,-3728.04996055495
"1072",45.6276638927406,-241.822408180331,4.70316306442251,9.23664505658593,-2.38065058035593,-2753.68042209764
"1073",-72.230709914792,-449.648798222492,-0.699893540516079,5.20696958084165,-5.60340626198868,-4695.52637292494
"1074",-86.2275458884014,-128.962387126363,1.01796159582394,7.11999125648343,-3.39124557815614,-1560.12382155951
"1075",34.8503275147003,-211.96578164026,8.81908785540334,7.06207129960221,-3.80292290023012,-2371.10164612697
"1076",73.187163267475,-461.739624792274,10.5241417439433,7.72025761978535,-7.2635525756863,-4886.86116129624
"1077",30.7891816752499,-428.991924432182,-5.62579620392221,12.6252221777795,-1.70756888725223,-4761.57262086578
"1078",46.7923192945709,-374.120546596622,-1.3277959480495,9.86329628740987,-9.2583433307933,-4101.7437461049
"1079",-52.4282061145606,-163.570682296398,7.57830816795266,6.36389977237766,-6.60143182828762,-1868.01803612606
"1080",-40.0386525829459,-384.975051508664,7.46493262307934,8.54190753073073,-6.08632347038585,-4162.01644319459
"1081",49.2990527339359,-464.481692643112,11.7137962676092,9.2837046436792,-4.48522913045768,-4974.3589011827
"1082",61.6648172254999,-56.6501039095503,6.08019697328305,8.80714633020241,3.67092534612385,-886.569411692295
"1083",-65.187514201872,-169.700364556005,4.73013173762038,9.1302312479141,-3.65545526856101,-2036.72621503111
"1084",74.6819346098781,-250.810576656334,-4.27305579511875,8.73841249764622,-1.1679569243151,-2831.48810432115
"1085",90.9809017189956,-201.844975012185,-5.3261311125631,6.6515047019666,-2.42728501177896,-2263.63068581275
"1086",8.69794474061713,-294.708795529914,6.91518494168794,6.23979407613366,3.38129280482354,-3175.50533885197
"1087",45.0833509878996,-258.726001807195,-2.22462199579994,10.8453810225495,-0.745582045832284,-2989.33567496079
"1088",19.6979089609517,-137.512186177392,0.456709230786544,5.28077947247757,-6.68965628711595,-1567.95286144768
"1089",37.7976717999455,-363.427487001573,4.00247946598323,8.46941567979592,-3.56753112334449,-3942.00729770336
"1090",45.5967410220037,-434.707651626734,6.93288463481382,7.93094015079245,-3.81277703619195,-4631.50143623571
"1091",-97.6991197021456,-386.940548688163,8.05574737204347,11.8365629129244,0.121961994837315,-4310.75891095882
"1092",-53.4719030257762,-393.422912528681,8.39099925856615,9.65834482987355,-1.91642519810039,-4290.12938266267
"1093",23.7074730871967,-53.6738317327051,6.79953640512773,10.8296699064397,-0.801508914462084,-931.793027156733
"1094",97.903516842715,-241.511140584837,-3.6258300340099,5.58690809144015,-2.70901216394617,-2618.67732319311
"1095",-52.8432369181563,-188.636416403004,-1.72819723675501,4.58423090643915,-3.20028776914345,-2062.93725851049
"1096",41.1709131736179,-447.943545556384,5.96914580355724,3.55536034446258,0.534249625748848,-4605.35886720498
"1097",9.85381790511325,-466.099165927141,2.44308391394003,6.72478095753281,-4.59535873546989,-4907.29765273766
"1098",-75.8277124193619,-64.7342398533949,8.76709794030164,7.52407642042237,-5.53582533459308,-923.915000629793
"1099",28.0555531098939,-103.928661292221,5.39646105667769,7.77424240540665,4.37607923615375,-1324.79422070077
"1100",96.9994201858127,-411.462339427903,-9.32742458865459,11.0525435229803,-3.2145043687143,-4525.3688393201
"1101",86.8996036959192,-350.024490597889,1.63548374324047,10.2068738171084,-5.97225546831775,-3869.26306417339
"1102",-35.768891302494,-291.370641165571,6.28213317699519,10.7974423083333,-3.83490663085204,-3311.27577355376
"1103",-82.2861232754231,-185.56899239549,-4.13046078041507,7.43074415753799,-4.33252032521301,-2141.53536054584
"1104",73.0618782629847,-364.795314731778,4.46067193784376,10.0931035180378,-2.17285088184911,-4013.22585539939
"1105",-10.3424818123019,-48.0992728676203,-4.41799144334566,10.5173135263995,0.608305016075434,-878.014930865255
"1106",-4.73697789904059,-97.9069031110713,-3.72102457992014,8.25194362304063,-5.09594296805476,-1288.34471239328
"1107",-71.0339822459995,-132.024150677964,-5.28712677247646,8.31927188081418,-4.16994062697205,-1639.18458709142
"1108",-11.4726899843675,-50.6390904352481,-4.09682782714828,8.57277832746643,-2.21894918616424,-829.853046479075
"1109",-83.1073205632871,-489.856581363986,7.02027346729494,4.59391451895569,-0.730652391861479,-5071.27952253003
"1110",-22.2083735348604,-342.540456453672,-1.13228318864884,7.89413490830782,-9.51361680327387,-3718.30033085528
"1111",95.8716271957142,-380.128856163532,0.453203662165502,10.2680083102704,-4.66684546226127,-4173.56769127282
"1112",51.0650498286803,-63.8756937498862,4.06354524922079,7.36172904467013,-1.03041019275627,-905.657170704921
"1113",64.5408290067483,-394.964331367701,-4.75603326350743,6.53719418550601,-3.23295152708197,-4191.79404475404
"1114",41.7897222966822,-210.092243126833,4.79329563447274,4.85989269788588,-5.63286074996685,-2273.0387452206
"1115",18.4245809702791,-113.046387129636,7.35885896130068,6.4688472164732,-8.54677271930763,-1360.21475076366
"1116",88.302553006324,-212.322777314701,-5.10927921812801,10.8158341634054,1.01384630122451,-2524.22856575967
"1117",57.5012714626586,-298.532272927984,7.35244160005264,10.206353469794,-2.27097862662689,-3353.37887755208
"1118",50.1675085841699,-397.934757687903,6.27181790510235,8.01902206949194,-1.93224182743794,-4268.20109409542
"1119",-31.0149705015505,-206.995030576827,4.22398765669865,6.75804523452057,5.1592651220415,-2324.03107911588
"1120",55.1745051651361,-380.502440297417,0.438741216918892,4.10679131330356,-6.881993156965,-3951.49971583972
"1121",85.7240732950053,-403.26625955564,3.98450749751521,4.69648800690869,-1.6166141990431,-4197.95422046138
"1122",-54.8472699953157,-119.352247028265,-1.08726048877511,6.97619425902811,0.472111810239455,-1460.01788817157
"1123",68.2331511374564,-443.590674446475,5.86069998938796,5.39057470696006,-0.278680104193441,-4627.25924484896
"1124",33.0906729122685,-407.126702685434,-6.16875083929517,9.15654182667366,-2.07293776169944,-4414.70108584303
"1125",75.0564747357378,-259.844527465307,-4.46463054464669,10.0196065856935,0.375245392462995,-2970.14584889152
"1126",-29.4177289585132,-453.3182638554,0.762572012458283,8.7173757095573,-4.3956479958679,-4857.96867767539
"1127",70.9393927684636,-431.877418318009,5.11263876239088,6.39861202399954,-5.11190976248466,-4545.46420523944
"1128",72.5936763496073,-308.448670811526,0.864723276092096,9.59248838559964,-4.7210022087763,-3433.23639058184
"1129",19.4533855171158,-375.609955689788,6.66694572428184,7.27560824877861,-4.15265971860888,-4018.4380686104
"1130",79.2716294212297,-139.715031790807,1.10848515433987,5.33007702273708,-0.104424041393314,-1589.74544709627
"1131",67.0230388630371,-166.412425513384,-2.18607878142789,6.03118362733726,-4.37779546521288,-1884.46863776719
"1132",-44.5633829489033,-165.692680076462,2.32195769286151,10.0134577470135,1.00698788976479,-2032.17739842158
"1133",-85.5157403299343,-126.098211929896,0.573220407607824,9.15228566880003,5.84016126122496,-1611.63598889496
"1134",30.7597890562851,-376.752963836061,5.23498098663444,5.57016518734565,-8.7031505233204,-3964.8757673785
"1135",58.8212017615619,-465.481927718693,-6.16211111806895,4.93873977096159,-3.27343815124702,-4839.52999186246
"1136",85.0061823595478,-147.458614645834,8.25644897933356,7.05941795558817,-4.4279994115319,-1722.1131707994
"1137",3.39334325599968,-454.268721024467,10.5471356983236,5.8309703659791,-3.55153930820461,-4749.66731290306
"1138",-9.90898822342711,-289.430022623619,12.938244722474,8.36723391768195,-2.1672872990681,-3194.72639470877
"1139",93.3065955460965,-112.050070343501,-2.31610022170955,8.7346956868739,-2.30159654403433,-1439.92746649342
"1140",59.2847385992931,-355.162544014326,-5.59014941481895,9.22779357374641,-2.25877266868233,-3894.98662978316
"1141",62.5334283467831,-459.223161554886,-1.02740232857273,6.32219438381501,-3.39409569887642,-4823.15160608879
"1142",-16.4357475101235,-437.796218153017,-6.729997610279,7.54676437629693,-0.36849130276662,-4667.15393381207
"1143",82.086625952129,-340.732256963802,8.69595240839145,12.4532377731672,-2.65706103118878,-3855.14440784613
"1144",-61.0817322838668,-80.8096606063278,1.34112979088092,3.9987580295332,-1.19148067809959,-961.908292948109
"1145",-13.094816250207,-70.9331181820713,5.24706757610203,6.05729142844981,-6.12713891042699,-929.486478059903
"1146",16.4287169736771,-412.992687924757,6.01267770719042,11.0106667797795,-6.63958194924732,-4530.04991019065
"1147",19.0555790744061,-472.834253633859,-6.43744397193302,9.04053183023218,-1.03846423061899,-5069.36609355089
"1148",-64.0702434915174,-360.481646987127,3.91427767617964,8.42916167743427,-8.14031776251902,-3917.00192098607
"1149",102.547640006718,-401.736608348865,3.03855763636678,9.86129240603462,-3.28329938709975,-4372.42759810535
"1150",-37.0441652231331,-230.850926141229,-1.79337693361643,8.41143357517721,0.432423313001714,-2627.29994616869
"1151",87.271463404711,-262.840271015962,3.74491611392644,6.98138207310514,-3.39417383172437,-2877.43847673397
"1152",23.8660301811194,-284.270285972823,-2.58296867581936,8.50240011253415,-1.34408776708431,-3159.80886776243
"1153",-74.5145008617113,-476.808006825499,-1.33251391175506,5.34526180448143,-2.87711770165376,-4974.35047711973
"1154",-90.1852156784619,-301.92881751081,3.4726862430775,7.83127260640754,-2.03944103206703,-3314.88879902489
"1155",95.603793101558,-372.820982276419,6.42823291803606,9.2075128526802,-5.84826103713239,-4055.30381308067
"1156",-91.5270813524402,-198.281533293585,3.19033641098401,5.50768298324791,6.09373725893239,-2196.87119404403
"1157",-44.8814738304351,-449.699931881129,4.33824530513412,7.40091382445142,-5.29619050732762,-4770.64499055437
"1158",27.77650566399,-120.244791735876,-0.548257549518037,8.69490724086496,-2.28778714709691,-1524.0607613989
"1159",-42.0513592010508,-158.616229983162,3.56422789726041,7.33474013213599,-3.43054018754415,-1858.76257661567
"1160",13.9871212080952,-216.863378391279,-0.132702399124604,9.55802403697019,-5.39448585004994,-2521.35775117846
"1161",57.7562687096652,-476.489652953088,-5.74284127984471,14.1941094956164,-0.814615826289371,-5292.99318697087
"1162",33.6329572489012,-329.276698614572,8.58694469213912,10.7915647532263,-2.31384987265658,-3683.25292863616
"1163",94.1881982763224,-308.314305796496,8.22857926689262,5.83383426887392,-1.07152631691346,-3286.29224391276
"1164",-33.3719716311814,-354.340657908004,-3.69564448959696,9.44219909485229,5.29890169744453,-3904.18709256966
"1165",29.3355384405517,-206.155115774022,-4.89777562328485,9.38559841421609,-5.8774291490839,-2410.71459783762
"1166",-92.3421683389598,-113.891216938523,-1.11712610463944,12.6328813242042,1.23283949141345,-1618.11184344802
"1167",53.1491614366955,-100.361693553954,7.53274824039211,5.98000962099559,-3.04380277669694,-1215.09784215697
"1168",60.9885780853796,-400.058676592838,4.86235085255104,11.6601963106652,1.50754097309239,-4426.28645625565
"1169",-65.7308837017042,-307.986966937755,1.33762153294049,9.77455735924562,0.359759037809524,-3448.53664086527
"1170",-57.6278771754653,-67.8289241402541,4.30144538686493,6.55619033500685,-0.974175924859312,-923.89398352146
"1171",64.032986857927,-76.3955783669331,-3.40422502023148,9.22115785973695,0.592175011928627,-1106.14973391537
"1172",-44.1376186906878,-168.371244371765,2.72105587351962,9.37836936374406,-3.88438715544878,-2032.62583416777
"1173",-13.1831923031514,-96.629519965248,4.21709579052039,7.71790102221535,-1.53954720383464,-1251.12089140555
"1174",79.4208925381926,-262.281805706969,1.93059258243668,3.5468705533903,-1.12860259573903,-2748.17061988025
"1175",-84.800461507307,-88.2619952865374,-5.5224512777808,10.3546151118229,-2.54711318654697,-1278.99525684037
"1176",36.3090072429811,-387.384244968613,-1.98580423926856,6.31319174442145,-5.42237866173763,-4106.375716495
"1177",13.3378989472813,-100.240852499091,7.96354666263948,6.26495767343626,-7.03719007724152,-1225.23299831751
"1178",42.2975640145879,-152.458337146398,4.52583171785197,8.44123146888739,-3.64948899190675,-1830.40099600986
"1179",72.9864419928782,-482.026787284948,0.603390605675796,9.18838045322323,-2.87529012892091,-5155.19219600997
"1180",25.8977895485688,-398.684891449509,-0.0452222928858808,9.42854963103744,-2.22041298608276,-4335.33777961038
"1181",-62.5596982989015,-170.071046407191,2.36942605799908,5.93328055344156,-2.31590615485685,-1924.73004224377
"1182",98.3883062794723,-396.67280851273,9.42204415073797,4.11885805417632,-2.00954472200039,-4104.54401489304
"1183",2.93692611702715,-309.500418395305,14.4155062207573,9.5074514378345,7.37334428051427,-3440.03150796537
"1184",-7.47218106068337,-343.444137517915,2.0276949347981,6.24785508401729,1.90082147740578,-3668.10913143027
"1185",34.15394721753,-218.889330568859,10.0351914949272,10.2243200528849,-3.84486634655269,-2556.28058470946
"1186",45.3707484145697,-421.492529825496,10.5135301233226,6.71682577894547,-5.61566472879997,-4450.32204108762
"1187",20.9549085332342,-320.997297626237,-5.69130281945182,8.27803333028376,-0.643671375930102,-3522.15801200998
"1188",-94.3251162925318,-483.059408538857,3.04077395754944,10.784214085903,-6.37777091549406,-5234.00429221108
"1189",73.0864609052435,-194.762579487395,1.23952846963122,10.1300270816469,0.978996436956279,-2318.73766097851
"1190",-51.5618772929517,-101.35753380749,2.55263191952035,6.85846418705808,0.069705461876759,-1271.97480554309
"1191",54.0571081738726,-352.607903669815,5.88952410152991,8.98231242227709,0.527647061460232,-3851.83713786809
"1192",46.5343572571029,-313.406723248417,3.11273537518925,4.29454635020759,-5.2541501738203,-3286.58802029694
"1193",-8.75288800345338,-133.435321495382,0.796471779869905,4.90442203440071,-5.83623496630825,-1515.65597754212
"1194",15.0668392548127,-403.508638409978,7.91795799828161,4.99413733049523,-4.66537648959598,-4211.9791261047
"1195",1.71076082484315,-226.205667835846,-3.18317840895383,7.11283629364883,-4.00724254904,-2528.72985801126
"1196",-92.6156539840255,-141.171063745195,-2.40646586525891,11.1265879091618,2.58917901659825,-1837.03790955692
"1197",-34.9540592877773,-68.1977325319779,1.70460609200656,4.6073492969421,-1.95274650764617,-855.508913673265
"1198",45.0192179505079,-485.561272499964,1.88733328559507,10.1306917309536,-0.939066886812161,-5227.45250656868
"1199",-85.8350903459752,-433.135911599645,0.155340323590298,9.76501966743206,1.78514125802523,-4703.05827361713
"1200",66.5856347416503,-381.230874417164,-0.636219769395619,8.59145483502242,-2.26139374460049,-4127.08148156853
"1201",-22.5300832568428,-156.576025992598,-3.53988218176337,10.3528077858137,0.56250427590448,-1956.85755912341
"1202",-57.1706992713149,-242.040776569595,6.16353958407489,7.80784972673009,-4.76324728832412,-2708.71691061708
"1203",31.4500178413973,-364.318128659036,1.62740002679562,8.3095397007726,-8.85588731267164,-3944.99950877142
"1204",-53.0920700464949,-198.211054772607,11.014576158104,12.7550932585285,-2.33165954165242,-2449.99127394246
"1205",-90.5743230821954,-361.280719327177,1.26740160552,6.65482020904182,-4.62098024551443,-3865.6041936454
"1206",66.98139640881,-401.361174113436,-0.147771882559685,8.42827802936651,1.02862941874229,-4323.52068427213
"1207",69.5194498032458,-462.920923825139,3.90291774469992,6.32036205351997,-0.550947883137009,-4856.48683669581
"1208",3.04587694282637,-250.781043267085,9.64411855497583,7.18209539037357,-1.47079937104143,-2766.66304393448
"1209",-23.4257400416258,-148.933729102724,4.70118279831919,6.35726138877895,2.84491930577709,-1726.39527511002
"1210",95.0919475470821,-353.892404106189,0.639713492221979,2.81187762543657,-1.19275802380228,-3636.95789460461
"1211",5.15178273209116,-255.804125602045,1.8119265553381,9.40207053211175,-3.62782178689859,-2904.834936657
"1212",91.8495891648877,-393.49083189473,9.65758429082822,8.39337311326877,-2.78108786129568,-4230.80664557289
"1213",51.3597419394452,-433.866537296303,4.11392718196045,7.50971228183447,-5.51349343948212,-4608.73052521248
"1214",-7.88984093215072,-104.515515143604,3.6915494668216,12.0926605529767,-5.53454021473027,-1489.89897290348
"1215",-63.3094998706769,-212.343189866308,-0.520881515521018,7.60070748092428,0.299417555226099,-2413.11519594875
"1216",-86.172932030834,-393.617394151011,4.29500226618847,9.72022755070666,3.03949003244227,-4303.14429678561
"1217",-61.3567476008636,-94.9374412070073,-1.94569723922155,4.05042187753193,-1.08867324291569,-1108.1292106009
"1218",-76.7240250619446,-330.336290743372,6.33236027148935,11.2859510827631,-8.29617594948808,-3720.00766564206
"1219",5.92147000221281,-129.121586754927,-6.43767280857368,7.68697662098055,-2.65463296671441,-1582.40073232997
"1220",71.8195848817486,-117.361188875293,1.01137852851963,7.33750024882285,-5.90560933474985,-1438.26464418603
"1221",-15.282865694553,-400.850330887722,-2.39262712748184,6.91498467039104,-2.08145260225032,-4269.4668674111
"1222",-94.6075857781852,-269.461960953142,8.71914827758289,4.41757517472487,-1.54442442153431,-2859.79291055814
"1223",99.1321350523322,-455.109255575626,-4.41131515713133,9.47988320491562,-5.63083320256183,-4897.84628893433
"1224",30.7581745437106,-494.092636935771,3.13654639119884,4.5092815010149,-3.85864752243604,-5103.3307737787
"1225",79.9288587409793,-160.776358789648,12.4496752060435,4.75316360144255,-3.15595663245578,-1767.22750480915
"1226",-38.2855686853758,-63.4336450569363,-4.42762971033673,8.58268485750652,1.60801298223499,-962.521367382591
"1227",13.6698380539432,-417.53891677478,2.75724955345137,9.82676298286565,-0.928390880481615,-4537.71394939141
"1228",24.6494747330435,-297.407976436803,7.49950304360651,0.719039703838497,-2.19558664142273,-2993.63878773169
"1229",9.53004578397189,-330.421810521261,-8.26577534292253,7.65658898964822,-0.404320597968192,-3596.76039003676
"1230",-95.7795457830424,-162.544290021638,5.00309774664456,0.955661159631156,-0.877565693628325,-1666.29701432681
"1231",95.3639439157055,-457.335000221475,11.0713995220691,7.65010594501968,1.62110111564749,-4842.39495601541
"1232",86.7633245529126,-327.572842704315,5.15481638584202,7.763696626622,-2.65190489557306,-3552.85270742912
"1233",13.214047052773,-289.701094717728,-0.543070597740397,4.83196379963297,-2.99425976410321,-3076.50197601563
"1234",-95.6218753213872,-231.916602018063,0.140366854532528,9.5464578928705,-7.69833379641108,-2678.8330735355
"1235",33.4900517544414,-112.586191204166,2.77238330456463,5.09983820334515,-2.57664156079456,-1310.86711403081
"1236",-62.3900963366667,-177.014227141825,-3.40108128272107,5.17377563842068,2.98010972539885,-1973.88806412414
"1237",-32.9365514538921,-326.305284828501,1.86632774299162,3.66609624815823,-0.171426567564954,-3402.34178369093
"1238",103.650893418067,-244.584392588567,3.22025871565353,8.51050097631848,0.624887033320343,-2752.62845956881
"1239",-51.3484637812093,-274.818190146384,-3.05369453554269,4.27433511798582,-7.09462282652366,-2912.41504996078
"1240",-33.9532346284722,-450.201578914033,2.12336594654322,8.17494454156619,-4.81343580222132,-4805.6611070558
"1241",19.1794174487317,-73.0485779324671,9.53651755665153,6.21152132911552,-7.68475908622833,-949.126328122182
"1242",-73.0248993140013,-413.199867035562,-1.41696816441772,8.23709210818403,-0.442699132183926,-4446.44085044567
"1243",-74.368431155737,-110.197980937217,-2.20130524355661,6.69720777828029,-2.12103280668478,-1359.42048833709
"1244",1.84800543671009,-244.897427428829,-2.20429685256045,6.81935416260746,-4.70469532628541,-2703.54791573423
"1245",48.6277377269387,-262.222775010862,8.24445599964881,7.33129966817916,-0.335280866975115,-2884.78182634016
"1246",-68.0596251404695,-366.661320812012,8.23463475861531,5.94467034815981,-6.11660452474694,-3884.31516582838
"1247",26.7826027947281,-438.43131039096,2.86771726758227,8.22806294224735,-2.86898509345891,-4685.36724482186
"1248",16.8480051363445,-229.317065827238,10.7429931507029,9.09746926483235,-3.81612997697069,-2619.62628019639
"1249",101.311212188305,-65.973142803678,0.187414440285715,10.2782525256535,-4.91381349028944,-1032.07015312973
"1250",71.7608924354248,-427.238105972983,-0.281091964808036,1.99208642235453,-2.03939164233179,-4342.35453126951
"1251",0.166840849984682,-90.4231818016357,-2.38894151394354,9.69070052386743,-5.00136458903873,-1265.19761355972
"1252",-41.2310695472355,-310.25849472036,5.16427342986794,7.21611883099965,1.14382374616205,-3371.5777536608
"1253",69.5124573249444,-237.828060558341,4.86806105158555,6.41850918882176,-0.758193812411522,-2608.21795549142
"1254",-0.288037203790884,-275.091825215922,-4.04458117833986,10.7237447843025,-0.0278467432900307,-3154.11991020381
"1255",-22.7792427199918,-272.979823206909,-0.388717966409228,8.58161537683401,-6.30991358058907,-3049.10908816925
"1256",-5.05463464047899,-158.936773302431,2.19064028417424,6.44171111554021,-2.34985282623414,-1827.7427707619
"1257",-75.4457498639709,-163.520564365285,-6.63833632572075,7.4128568384167,1.20807528660822,-1924.86940536008
"1258",51.8731003030713,-115.321108624764,-1.96417609162325,7.51902807056565,-0.0966092397689344,-1431.75858905714
"1259",99.6964020238447,-370.776054637891,5.04002746894102,7.35316938005444,-1.93852688303345,-3969.12067147569
"1260",96.5932663635064,-328.417496354546,0.0766756830048179,9.42650472025564,-3.21328180597224,-3626.32638622839
"1261",-92.5486716100444,-451.05958532986,4.84666279336291,8.7588306103273,1.05830273459816,-4841.01749282303
"1262",26.4438878777627,-102.969665226672,7.29048210295428,8.26446773022694,3.5430825033647,-1331.35041297415
"1263",40.9459325769506,-453.625151817649,3.05843759893474,7.45321290576488,-2.23196409259276,-4807.65000355853
"1264",16.9448649541373,-452.565367507812,8.23337083909577,11.2990164363415,-3.21556595510212,-4936.11773565392
"1265",-28.9512074855227,-326.384078280576,0.718328683857365,7.38160954304102,-2.13068827335615,-3540.33845090521
"1266",-85.7273836041247,-398.143504599576,-4.89717997616293,4.86347230476374,-4.02798824469183,-4173.40903817679
"1267",86.5654569466891,-159.142437372641,2.27368460001775,10.6176565331254,-1.56096501133271,-1977.29948861087
"1268",51.0115912498808,-226.453724683212,2.47722516309959,8.39503457422652,-4.79790712565802,-2569.21800092913
"1269",82.2648765950544,-77.7399150020081,-0.110709804348188,12.1612126375959,-3.01582674806867,-1222.14841129364
"1270",-90.0900419518103,-51.6355323101508,2.46634033976344,8.53871646914676,0.673791703246339,-840.386083722155
"1271",-54.8111577068833,-396.199059966006,3.15232908552438,6.27553461498882,-6.92721217370711,-4195.04342912761
"1272",-67.3862226966699,-172.39962664468,1.33653244848438,6.80018271866082,-6.08987710809865,-1979.51996545553
"1273",69.7116955913707,-65.0676932189982,8.96379123885656,8.30700638070328,-2.37917189252359,-945.976092927697
"1274",-15.2704135602071,-76.8322850258896,6.90277638609398,6.64420718760923,-5.62438046625627,-1009.12931866488
"1275",-10.3346402793523,-179.695156517591,9.99930849337733,11.1611519190519,-1.44355091827696,-2203.79366266024
"1276",-99.1357357683114,-135.891716986671,-5.46107801916591,11.5351051734478,1.17042306786905,-1801.92096025717
"1277",9.98027354303857,-180.595643887244,1.29105617574478,9.18056268580513,-0.387959376043682,-2146.25676447783
"1278",44.8728415001863,-73.639504225491,-3.35786778698907,7.03190660129051,-4.81327334372208,-996.375061879309
"1279",-16.4345680225966,-153.585566150744,-0.924070145769188,10.5880084011284,-7.04937755903583,-1929.0075705029
"1280",90.4441627356476,-271.256982479153,7.85614983133752,6.22737939118798,-2.61439935685466,-2930.14345308024
"1281",-18.9757034946467,-180.52458466297,6.07358238652282,12.6034895897749,-8.15945355522298,-2266.3209251657
"1282",97.51127049204,-190.865628666243,12.1427847278864,0.628364704881363,-6.90472666958187,-1912.49786787402
"1283",96.2314309960129,-433.550746807036,12.0403232030672,8.136569881189,-1.01085959510936,-4620.29417687459
"1284",86.7425001749527,-283.700351039673,4.65201969232961,6.67969681971197,-3.04942765774237,-3074.27521952035
"1285",77.96131463656,-109.928001147479,1.88397466647908,10.6906607438945,-1.6897533453675,-1488.83095831568
"1286",-1.39019683823501,-162.264674035498,-3.02235550265022,6.37946134821963,-3.89040781235934,-1862.3468003926
"1287",30.7415333590941,-51.6400317483449,-2.97960001642194,11.1057476188865,-4.48743472850369,-928.065437724285
"1288",35.4258177403984,-308.728202008555,-0.621821533390877,4.89880249963257,4.30892918280703,-3271.19160948442
"1289",-28.6777638298507,-222.964603531521,5.01151462263775,6.93988711434192,2.90351137774476,-2488.43133054098
"1290",-12.2679312584275,-456.377998506906,2.65437221342125,8.63149255218667,-2.79520081139287,-4883.1139669631
"1291",90.66137760957,-403.696229584514,4.60533296748699,9.10306488402761,-1.56053320220621,-4364.37157843379
"1292",-59.124820964988,-248.749721727915,1.86568602400251,5.86826782842865,-0.148427627874648,-2710.37363973291
"1293",33.5947383118315,-258.697781768532,-1.55363727777828,7.03068235979725,-6.60803688162166,-2845.2935994023
"1294",39.9801427425187,-343.42735377941,-0.869849107165295,8.04423803384508,-2.08653521453893,-3731.22538857638
"1295",-61.6946762585404,-409.303852689845,-4.46897921670332,7.37037579046434,-4.01460745827106,-4375.46664117244
"1296",46.5702289407549,-74.0030079428726,2.76530599810164,8.82241709134317,-3.51110952270651,-1061.26342169375
"1297",-61.0613876084727,-225.937800681323,1.96627301399625,4.55284926151728,0.0419061202234823,-2433.7435062058
"1298",-78.7562203232743,-99.0798373760567,0.0245963235357309,6.61707539540834,-5.85878060119359,-1241.75299238499
"1299",-53.7086737589244,-325.055613011943,9.14211620457991,11.6230137322562,-2.21848163707966,-3678.3410450712
"1300",47.5757684243665,-443.174772689504,6.89437880792143,7.85749524695547,-8.6995453209928,-4710.88813433105
"1301",-58.6095053114809,-54.094931480371,2.25835887740157,5.20794466864802,-3.45197899109569,-737.347373843632
"1302",72.1879482583098,-334.145918859996,-7.8948962477719,3.6364036653768,-2.07308482470951,-3479.07381092911
"1303",20.2400496453593,-339.884964844106,-0.84218447797645,7.14721150183677,4.74845209338526,-3667.5833204745
"1304",47.6634816618556,-316.073846821846,8.1060119997618,5.43300958713873,-1.60683417866458,-3352.62177488076
"1305",-64.2718513759763,-244.033683849292,-1.85980985671908,5.16962653384301,-4.38849514919339,-2639.00820801188
