2124,rand1020,28-Sep-12
2125,rand1021,28-Sep-12
2126,rand1022,28-Sep-12
2127,rand943,28-Sep-12
2128,rand1023,28-Sep-12
2129,rand1024,28-Sep-12
2130,rand1025,28-Sep-12
2131,rand1026,28-Sep-12
2132,rand910,28-Sep-12
2133,rand910,28-Sep-12
2134,rand905,28-Sep-12
2135,rand1027,28-Sep-12
2136,rand1028,28-Sep-12
2137,rand1029,28-Sep-12
2138,rand1030,28-Sep-12
2139,rand1031,28-Sep-12
2140,rand955,28-Sep-12
2141,rand955,28-Sep-12
2142,rand873,28-Sep-12
2143,rand873,28-Sep-12
2144,rand1032,28-Sep-12
2145,rand877,28-Sep-12
2146,rand992,28-Sep-12
2147,rand904,28-Sep-12
2148,rand983,28-Sep-12
2149,rand895,28-Sep-12
2150,rand895,28-Sep-12
2151,rand1033,28-Sep-12
2152,rand999,28-Sep-12
2153,rand1034,28-Sep-12
2154,rand1035,28-Sep-12
2155,rand923,28-Sep-12
2156,rand1036,28-Sep-12
2157,rand902,28-Sep-12
2158,rand902,28-Sep-12
2159,rand1037,28-Sep-12
2160,rand1038,28-Sep-12
2161,rand931,28-Sep-12
2162,rand982,28-Sep-12
2163,rand1039,28-Sep-12
2164,rand1040,28-Sep-12
2165,rand1022,28-Sep-12
2166,rand876,28-Sep-12
2167,rand1041,28-Sep-12
2168,rand946,28-Sep-12
2169,rand1042,28-Sep-12
2170,rand923,28-Sep-12
2171,rand923,28-Sep-12
2172,rand902,28-Sep-12
2173,rand902,28-Sep-12
2174,rand1043,28-Sep-12
2175,rand1044,28-Sep-12
2176,rand982,28-Sep-12
2177,rand1045,28-Sep-12
2178,rand902,28-Sep-12
2179,rand1046,28-Sep-12
2180,rand1047,28-Sep-12
2181,rand1009,28-Sep-12
2182,rand923,28-Sep-12
2183,rand968,28-Sep-12
2184,rand904,28-Sep-12
2185,rand904,28-Sep-12
2186,rand1040,28-Sep-12
2187,rand871,28-Sep-12
2188,rand1048,28-Sep-12
2189,rand1026,28-Sep-12
2190,rand871,28-Sep-12
2191,rand923,28-Sep-12
2192,rand923,28-Sep-12
2193,rand1033,28-Sep-12
2194,rand895,28-Sep-12
2195,rand1049,28-Sep-12
2196,rand1050,28-Sep-12
2197,rand1051,28-Sep-12
2198,rand1052,28-Sep-12
2199,rand974,28-Sep-12
2200,rand1053,28-Sep-12
2201,rand1054,28-Sep-12
2202,rand912,28-Sep-12
2203,rand973,28-Sep-12
2204,rand1055,28-Sep-12
2205,rand982,28-Sep-12
2206,rand907,28-Sep-12
2207,rand1056,28-Sep-12
2208,rand1054,28-Sep-12
2209,rand1057,28-Sep-12
2210,rand1058,28-Sep-12
2211,rand1050,28-Sep-12
2212,rand1059,28-Sep-12
2213,rand1060,28-Sep-12
2214,rand1061,28-Sep-12
2215,rand1061,28-Sep-12
2216,rand1062,28-Sep-12
2217,rand923,28-Sep-12
2218,rand1063,28-Sep-12
2219,rand1064,28-Sep-12
2220,rand926,28-Sep-12
2221,rand777,28-Sep-12
2222,rand946,28-Sep-12
2223,rand924,28-Sep-12
2224,rand1065,28-Sep-12
2225,rand1066,28-Sep-12
2226,rand1067,28-Sep-12
2227,rand1068,28-Sep-12
2228,rand1069,28-Sep-12
2229,rand1070,28-Sep-12
2230,rand1071,28-Sep-12
2231,rand1072,28-Sep-12
2232,rand1073,28-Sep-12
2233,rand973,28-Sep-12
2234,rand1073,28-Sep-12
2235,rand1066,28-Sep-12
2236,rand875,28-Sep-12
2237,rand1074,28-Sep-12
2238,rand1075,28-Sep-12
2239,rand876,28-Sep-12
2240,rand876,28-Sep-12
2241,rand1076,28-Sep-12
2242,rand1077,28-Sep-12
2243,rand1078,28-Sep-12
2244,rand973,28-Sep-12
2245,rand968,28-Sep-12
2246,rand1079,28-Sep-12
2247,rand1080,28-Sep-12
2248,rand978,28-Sep-12
2249,rand971,28-Sep-12
2250,rand971,28-Sep-12
2251,rand971,28-Sep-12
2252,rand905,28-Sep-12
2253,rand1081,28-Sep-12
2254,rand905,28-Sep-12
2255,rand905,28-Sep-12
2256,rand887,28-Sep-12
2257,rand1082,28-Sep-12
2258,rand973,28-Sep-12
2259,rand968,28-Sep-12
2260,rand968,28-Sep-12
2261,rand971,28-Sep-12
2262,rand1082,28-Sep-12
2263,rand1083,28-Sep-12
2264,rand917,28-Sep-12
2265,rand1075,28-Sep-12
2266,rand946,28-Sep-12
2267,rand946,28-Sep-12
2268,rand910,28-Sep-12
2269,rand910,28-Sep-12
2270,rand910,28-Sep-12
2271,rand1084,28-Sep-12
2272,rand1085,28-Sep-12
2273,rand960,28-Sep-12
2274,rand1061,28-Sep-12
2275,rand946,28-Sep-12
2276,rand871,28-Sep-12
2277,rand910,28-Sep-12
2278,rand910,28-Sep-12
2279,rand1061,28-Sep-12
2280,rand1063,28-Sep-12
2281,rand1086,28-Sep-12
2282,rand892,28-Sep-12
2283,rand892,28-Sep-12
2284,rand892,28-Sep-12
2285,rand892,28-Sep-12
2286,rand988,28-Sep-12
2287,rand878,28-Sep-12
2288,rand957,28-Sep-12
2289,rand892,28-Sep-12
2290,rand1087,28-Sep-12
2291,rand1088,28-Sep-12
2292,rand1086,28-Sep-12
2293,rand1086,28-Sep-12
2294,rand873,28-Sep-12
2295,rand869,28-Sep-12
2296,rand869,28-Sep-12
2297,rand1089,28-Sep-12
2298,rand1090,28-Sep-12
2299,rand877,28-Sep-12
2300,rand903,28-Sep-12
2301,rand903,28-Sep-12
2302,rand892,28-Sep-12
2303,rand1091,28-Sep-12
2304,rand1084,28-Sep-12
2305,rand1092,28-Sep-12
2306,rand1093,28-Sep-12
2307,rand924,28-Sep-12
2308,rand1094,28-Sep-12
2309,rand1095,28-Sep-12
2310,rand953,28-Sep-12
2311,rand875,28-Sep-12
2312,rand926,28-Sep-12
2313,rand1096,28-Sep-12
2314,rand1097,28-Sep-12
2315,rand1098,28-Sep-12
2316,rand1071,28-Sep-12
2317,rand1073,28-Sep-12
2318,rand1099,28-Sep-12
2319,rand939,28-Sep-12
2320,rand927,28-Sep-12
2321,rand949,28-Sep-12
2322,rand1100,28-Sep-12
2323,rand1101,28-Sep-12
2324,rand905,28-Sep-12
2325,rand1102,29-Sep-12
2326,rand1102,29-Sep-12
2327,rand1103,29-Sep-12
2328,rand1102,29-Sep-12
2329,rand1102,29-Sep-12
2330,rand1102,29-Sep-12
2331,rand1102,29-Sep-12
2332,rand1102,29-Sep-12
2333,rand1104,29-Sep-12
2334,rand1105,29-Sep-12
2335,rand1106,29-Sep-12
2336,rand1107,29-Sep-12
2337,rand1108,29-Sep-12
2338,rand1106,29-Sep-12
2339,rand1106,29-Sep-12
2340,rand1102,29-Sep-12
2341,rand1106,29-Sep-12
2342,rand1102,29-Sep-12
2343,rand1102,29-Sep-12
2344,rand1106,29-Sep-12
2345,rand1109,29-Sep-12
2346,rand1106,29-Sep-12
2347,rand1110,29-Sep-12
2348,rand1110,29-Sep-12
2349,rand1106,29-Sep-12
2350,rand1106,29-Sep-12
2351,rand1106,29-Sep-12
2352,rand1111,29-Sep-12
2353,rand1108,29-Sep-12
2354,rand1112,29-Sep-12
2355,rand1102,29-Sep-12
2356,rand1108,29-Sep-12
2357,rand1102,29-Sep-12
2358,rand1102,29-Sep-12
2359,rand1102,29-Sep-12
2360,rand1102,29-Sep-12
2361,rand1113,29-Sep-12
2362,rand1114,29-Sep-12
2363,rand1106,29-Sep-12
2364,rand1102,29-Sep-12
2365,rand1106,29-Sep-12
2366,rand1106,29-Sep-12
2367,rand1102,29-Sep-12
2368,rand1109,29-Sep-12
2369,rand1107,29-Sep-12
2370,rand1115,29-Sep-12
2371,rand1106,29-Sep-12
2372,rand1116,29-Sep-12
2373,rand1102,29-Sep-12
2374,rand1102,29-Sep-12
2375,rand1117,29-Sep-12
2376,rand1104,29-Sep-12
2377,rand1107,29-Sep-12
2378,rand1118,29-Sep-12
2379,rand1102,29-Sep-12
2380,rand1104,29-Sep-12
2381,rand1119,29-Sep-12
2382,rand1120,29-Sep-12
2383,rand1121,29-Sep-12
2384,rand1122,29-Sep-12
2385,rand1122,29-Sep-12
2386,rand1123,29-Sep-12
2387,rand1118,29-Sep-12
2388,rand1102,29-Sep-12
2389,rand1106,29-Sep-12
2390,rand1105,29-Sep-12
2391,rand1106,29-Sep-12
2392,rand1106,29-Sep-12
2393,rand1124,29-Sep-12
2394,rand1106,29-Sep-12
2395,rand1102,29-Sep-12
2396,rand1102,29-Sep-12
2397,rand1102,29-Sep-12
2398,rand1102,29-Sep-12
2399,rand1125,29-Sep-12
2400,rand1126,29-Sep-12
2401,rand1107,29-Sep-12
2402,rand1106,29-Sep-12
2403,rand1127,29-Sep-12
2404,rand1128,29-Sep-12
2405,rand1125,29-Sep-12
2406,rand1125,29-Sep-12
2407,rand1129,29-Sep-12
2408,rand1125,29-Sep-12
2409,rand1130,29-Sep-12
2410,rand1106,29-Sep-12
2411,rand1131,29-Sep-12
2412,rand1102,29-Sep-12
2413,rand1102,29-Sep-12
2414,rand1102,29-Sep-12
2415,rand1102,29-Sep-12
2416,rand1106,29-Sep-12
2417,rand1125,29-Sep-12
2418,rand1125,29-Sep-12
2419,rand1102,29-Sep-12
2420,rand1115,29-Sep-12
2421,rand1125,29-Sep-12
2422,rand1125,29-Sep-12
2423,rand1125,29-Sep-12
2424,rand1108,29-Sep-12
2425,rand1102,29-Sep-12
2426,rand1102,29-Sep-12
2427,rand1102,29-Sep-12
2428,rand1102,29-Sep-12
2429,rand1102,29-Sep-12
2430,rand1125,29-Sep-12
2431,rand1102,29-Sep-12
2432,rand1102,29-Sep-12
2433,rand1102,29-Sep-12
2434,rand1125,29-Sep-12
2435,rand1125,29-Sep-12
2436,rand1102,29-Sep-12
2437,rand1116,29-Sep-12
2438,rand1132,29-Sep-12
2439,rand1125,29-Sep-12
2440,rand1102,29-Sep-12
2441,rand1125,29-Sep-12
2442,rand1102,29-Sep-12
2443,rand1102,29-Sep-12
2444,rand1104,29-Sep-12
2445,rand1125,29-Sep-12
2446,rand1125,29-Sep-12
2447,rand1125,29-Sep-12
2448,rand1125,29-Sep-12
2449,rand1125,29-Sep-12
2450,rand1133,29-Sep-12
2451,rand1102,29-Sep-12
2452,rand1102,29-Sep-12
2453,rand1125,29-Sep-12
2454,rand1134,29-Sep-12
2455,rand1125,29-Sep-12
2456,rand1118,29-Sep-12
2457,rand1102,29-Sep-12
2458,rand1108,29-Sep-12
2459,rand1102,29-Sep-12
2460,rand1125,29-Sep-12
2461,rand1105,29-Sep-12
2462,rand1115,29-Sep-12
2463,rand1125,29-Sep-12
2464,rand1125,29-Sep-12
2465,rand1102,29-Sep-12
2466,rand1102,29-Sep-12
2467,rand1102,29-Sep-12
2468,rand1102,29-Sep-12
2469,rand1102,29-Sep-12
2470,rand1102,29-Sep-12
2471,rand1102,29-Sep-12
2472,rand1102,29-Sep-12
2473,rand1125,29-Sep-12
2474,rand1102,29-Sep-12
2475,rand1107,29-Sep-12
2476,rand1102,29-Sep-12
2477,rand1125,29-Sep-12
2478,rand1102,29-Sep-12
2479,rand1102,29-Sep-12
2480,rand1102,29-Sep-12
2481,rand1102,29-Sep-12
2482,rand1135,29-Sep-12
2483,rand1102,29-Sep-12
2484,rand1102,29-Sep-12
2485,rand1125,29-Sep-12
2486,rand1130,29-Sep-12
2487,rand1102,29-Sep-12
2488,rand1102,29-Sep-12
2489,rand1102,29-Sep-12
2490,rand1125,29-Sep-12
2491,rand1125,29-Sep-12
2492,rand1136,29-Sep-12
2493,rand1102,29-Sep-12
2494,rand1102,29-Sep-12
2495,rand1102,29-Sep-12
2496,rand1137,29-Sep-12
2497,rand1137,29-Sep-12
2498,rand1138,29-Sep-12
2499,rand1139,29-Sep-12
2500,rand1140,29-Sep-12
2501,rand1137,29-Sep-12
2502,rand1102,29-Sep-12
2503,rand1102,29-Sep-12
2504,rand1102,29-Sep-12
2505,rand1141,29-Sep-12
2506,rand1125,29-Sep-12
2507,rand1102,29-Sep-12
2508,rand1122,29-Sep-12
2509,rand1102,29-Sep-12
2510,rand1102,29-Sep-12
2511,rand1134,29-Sep-12
2512,rand1142,29-Sep-12
2513,rand1115,29-Sep-12
2514,rand1143,29-Sep-12
2515,rand1144,30-Sep-12
2516,rand1145,30-Sep-12
2517,rand1144,30-Sep-12
2518,rand1144,30-Sep-12
2519,rand1144,30-Sep-12
2520,rand1146,30-Sep-12
2521,rand1145,30-Sep-12
2522,rand1144,30-Sep-12
2523,rand1144,30-Sep-12
2524,rand1147,30-Sep-12
2525,rand1148,30-Sep-12
2526,rand1149,30-Sep-12
2527,rand1150,30-Sep-12
2528,rand1151,30-Sep-12
2529,rand1152,30-Sep-12
2530,rand1146,30-Sep-12
2531,rand1153,30-Sep-12
2532,rand1145,30-Sep-12
2533,rand1145,30-Sep-12
2534,rand1145,30-Sep-12
2535,rand1146,30-Sep-12
2536,rand1154,30-Sep-12
2537,rand1146,30-Sep-12
2538,rand1155,30-Sep-12
2539,rand1156,30-Sep-12
2540,rand1157,30-Sep-12
2541,rand1158,30-Sep-12
2542,rand1144,30-Sep-12
2543,rand1159,30-Sep-12
2544,rand1158,30-Sep-12
2545,rand1158,30-Sep-12
2546,rand1158,30-Sep-12
2547,rand1160,30-Sep-12
2548,rand1146,30-Sep-12
2549,rand1144,30-Sep-12
2550,rand1146,30-Sep-12
2551,rand1161,30-Sep-12
2552,rand1162,30-Sep-12
2553,rand1163,30-Sep-12
2554,rand1164,30-Sep-12
2555,rand1165,30-Sep-12
2556,rand1163,30-Sep-12
2557,rand1146,30-Sep-12
2558,rand1145,30-Sep-12
2559,rand1146,30-Sep-12
2560,rand1145,30-Sep-12
2561,rand1145,30-Sep-12
2562,rand1163,30-Sep-12
2563,rand1163,30-Sep-12
2564,rand1144,30-Sep-12
2565,rand1156,30-Sep-12
2566,rand1145,30-Sep-12
2567,rand1163,30-Sep-12
2568,rand1146,30-Sep-12
2569,rand1160,30-Sep-12
2570,rand1166,30-Sep-12
2571,rand1158,30-Sep-12
2572,rand1158,30-Sep-12
2573,rand1158,30-Sep-12
2574,rand1163,30-Sep-12
2575,rand1160,30-Sep-12
2576,rand1167,30-Sep-12
2577,rand1168,30-Sep-12
2578,rand1169,30-Sep-12
2579,rand1170,30-Sep-12
2580,rand1171,30-Sep-12
2581,rand1172,30-Sep-12
2582,rand1172,30-Sep-12
2583,rand1173,30-Sep-12
2584,rand1171,30-Sep-12
2585,rand1170,30-Sep-12
2586,rand1170,30-Sep-12
2587,rand1168,30-Sep-12
2588,rand1170,30-Sep-12
2589,rand1170,30-Sep-12
2590,rand1160,30-Sep-12
2591,rand1170,30-Sep-12
2592,rand1158,30-Sep-12
2593,rand1158,30-Sep-12
2594,rand1145,30-Sep-12
2595,rand1174,30-Sep-12
2596,rand1160,30-Sep-12
2597,rand1175,30-Sep-12
2598,rand1160,30-Sep-12
2599,rand1160,30-Sep-12
2600,rand1160,30-Sep-12
2601,rand1176,30-Sep-12
2602,rand1176,30-Sep-12
2603,rand1176,30-Sep-12
2604,rand1160,30-Sep-12
2605,rand1160,30-Sep-12
2606,rand1176,30-Sep-12
2607,rand1176,30-Sep-12
2608,rand1176,30-Sep-12
2609,rand1160,30-Sep-12
2610,rand1158,30-Sep-12
2611,rand1177,30-Sep-12
2612,rand1158,30-Sep-12
2613,rand1160,30-Sep-12
2614,rand1178,30-Sep-12
2615,rand1144,30-Sep-12
2616,rand1179,30-Sep-12
2617,rand1154,30-Sep-12
2618,rand1180,30-Sep-12
2619,rand1180,30-Sep-12
2620,rand1180,30-Sep-12
2621,rand1181,30-Sep-12
2622,rand1154,30-Sep-12
2623,rand1182,30-Sep-12
2624,rand1144,30-Sep-12
2625,rand1183,30-Sep-12
2626,rand1183,30-Sep-12
2627,rand1146,30-Sep-12
2628,rand1160,30-Sep-12
2629,rand1146,30-Sep-12
2630,rand1154,30-Sep-12
2631,rand1184,30-Sep-12
2632,rand1184,30-Sep-12
2633,rand1164,30-Sep-12
2634,rand1159,30-Sep-12
2635,rand1178,30-Sep-12
2636,rand1157,30-Sep-12
2637,rand1145,30-Sep-12
2638,rand1157,30-Sep-12
2639,rand1157,30-Sep-12
2640,rand1170,30-Sep-12
2641,rand1170,30-Sep-12
2642,rand1164,30-Sep-12
2643,rand1168,30-Sep-12
2644,rand1185,30-Sep-12
2645,rand1171,30-Sep-12
2646,rand1168,30-Sep-12
2647,rand1167,30-Sep-12
2648,rand1186,30-Sep-12
2649,rand1187,30-Sep-12
2650,rand1170,30-Sep-12
2651,rand1157,30-Sep-12
2652,rand1188,30-Sep-12
2653,rand1160,30-Sep-12
2654,rand1157,30-Sep-12
2655,rand1163,30-Sep-12
2656,rand1157,30-Sep-12
2657,rand1157,30-Sep-12
2658,rand1189,30-Sep-12
2659,rand1157,30-Sep-12
2660,rand1144,30-Sep-12
2661,rand1154,30-Sep-12
2662,rand1145,30-Sep-12
2663,rand1190,30-Sep-12
2664,rand1191,30-Sep-12
2665,rand1186,30-Sep-12
2666,rand1157,30-Sep-12
2667,rand1157,30-Sep-12
2668,rand1180,30-Sep-12
2669,rand1147,30-Sep-12
2670,rand1167,30-Sep-12
2671,rand1154,30-Sep-12
2672,rand1175,30-Sep-12
2673,rand1174,30-Sep-12
2674,rand1161,30-Sep-12
2675,rand1192,30-Sep-12
2676,rand1174,30-Sep-12
2677,rand1175,30-Sep-12
2678,rand1193,30-Sep-12
2679,rand1174,30-Sep-12
2680,rand1194,30-Sep-12
2681,rand1194,30-Sep-12
2682,rand1195,30-Sep-12
2683,rand1168,30-Sep-12
2684,rand1196,30-Sep-12
2685,rand1161,30-Sep-12
2686,rand1197,30-Sep-12
2687,rand1198,30-Sep-12
2688,rand1154,30-Sep-12
2689,rand1154,30-Sep-12
2690,rand1154,30-Sep-12
2691,rand1161,30-Sep-12
2692,rand1154,30-Sep-12
2693,rand1154,30-Sep-12
2694,rand1198,30-Sep-12
2695,rand1159,30-Sep-12
2696,rand1198,30-Sep-12
2697,rand1198,30-Sep-12
2698,rand1199,30-Sep-12
2699,rand1161,30-Sep-12
2700,rand1161,30-Sep-12
2701,rand1161,30-Sep-12
2702,rand1161,30-Sep-12
2703,rand1161,30-Sep-12
2704,rand1161,30-Sep-12
2705,rand1161,30-Sep-12
2706,rand1198,30-Sep-12
2707,rand1154,30-Sep-12
2708,rand1159,30-Sep-12
2709,rand1200,30-Sep-12
2710,rand1201,30-Sep-12
2711,rand1202,30-Sep-12
2712,rand1175,30-Sep-12
2713,rand1203,30-Sep-12
2714,rand1204,30-Sep-12
2715,rand1194,30-Sep-12
2716,rand1163,30-Sep-12
2717,rand1163,30-Sep-12
2718,rand1179,30-Sep-12
2719,rand1194,30-Sep-12
2720,rand1187,30-Sep-12
2721,rand1187,30-Sep-12
2722,rand1205,30-Sep-12
2723,rand1163,30-Sep-12
2724,rand1206,30-Sep-12
2725,rand1207,30-Sep-12
2726,rand1204,30-Sep-12
2727,rand1208,30-Sep-12
2728,rand1163,30-Sep-12
2729,rand1201,30-Sep-12
2730,rand1209,30-Sep-12
2731,rand1210,30-Sep-12
2732,rand1175,30-Sep-12
2733,rand1159,30-Sep-12
2734,rand1211,30-Sep-12
2735,rand1211,30-Sep-12
2736,rand1211,30-Sep-12
2737,rand1202,30-Sep-12
2738,rand1212,30-Sep-12
2739,rand1200,30-Sep-12
2740,rand1213,30-Sep-12
2741,rand1214,30-Sep-12
2742,rand1174,30-Sep-12
2743,rand1215,30-Sep-12
2744,rand1216,30-Sep-12
2745,rand1216,30-Sep-12
2746,rand1217,30-Sep-12
2747,rand1218,30-Sep-12
2748,rand1194,30-Sep-12
2749,rand1194,30-Sep-12
2750,rand1194,30-Sep-12
2751,rand1219,30-Sep-12
2752,rand1220,30-Sep-12
2753,rand1221,30-Sep-12
2754,rand1222,30-Sep-12
2755,rand1154,30-Sep-12
2756,rand1167,30-Sep-12
2757,rand1207,30-Sep-12
2758,rand1211,30-Sep-12
2759,rand1207,30-Sep-12
2760,rand1204,30-Sep-12
2761,rand1181,30-Sep-12
2762,rand1207,30-Sep-12
2763,rand1206,30-Sep-12
2764,rand1157,30-Sep-12
2765,rand1200,30-Sep-12
2766,rand1157,30-Sep-12
2767,rand1157,30-Sep-12
2768,rand1157,30-Sep-12
2769,rand1157,30-Sep-12
2770,rand1157,30-Sep-12
2771,rand1180,30-Sep-12
2772,rand1180,30-Sep-12
2773,rand1187,30-Sep-12
2774,rand1223,30-Sep-12
2775,rand1187,30-Sep-12
2776,rand1207,30-Sep-12
2777,rand1207,30-Sep-12
2778,rand1224,30-Sep-12
2779,rand1225,30-Sep-12
2780,rand1226,30-Sep-12
2781,rand1145,30-Sep-12
2782,rand1145,30-Sep-12
2783,rand1159,30-Sep-12
2784,rand1159,30-Sep-12
2785,rand1145,30-Sep-12
2786,rand1145,30-Sep-12
2787,rand1145,30-Sep-12
2788,rand1145,30-Sep-12
2789,rand1167,30-Sep-12
2790,rand1145,30-Sep-12
2791,rand1187,30-Sep-12
2792,rand1227,30-Sep-12
2793,rand1154,30-Sep-12
2794,rand1228,30-Sep-12
2795,rand1229,30-Sep-12
2796,rand1145,30-Sep-12
2797,rand1145,30-Sep-12
2798,rand1230,30-Sep-12
2799,rand1231,30-Sep-12
2800,rand1164,30-Sep-12
2801,rand1167,30-Sep-12
2802,rand1167,30-Sep-12
2803,rand1154,30-Sep-12
2804,rand1192,30-Sep-12
2805,rand1175,30-Sep-12
2806,rand1154,30-Sep-12
2807,rand1148,30-Sep-12
2808,rand1214,30-Sep-12
2809,rand1198,30-Sep-12
2810,rand1198,30-Sep-12
2811,rand1214,30-Sep-12
2812,rand1211,30-Sep-12
2813,rand1167,30-Sep-12
2814,rand1167,30-Sep-12
2815,rand1211,30-Sep-12
2816,rand1167,30-Sep-12
2817,rand1211,30-Sep-12
2818,rand1211,30-Sep-12
2819,rand1198,30-Sep-12
2820,rand1198,30-Sep-12
2821,rand1198,30-Sep-12
2822,rand1211,30-Sep-12
2823,rand1232,30-Sep-12
2824,rand1145,30-Sep-12
2825,rand1191,30-Sep-12
2826,rand1148,30-Sep-12
2827,rand1154,30-Sep-12
2828,rand1154,30-Sep-12
2829,rand1154,30-Sep-12
2830,rand1154,30-Sep-12
2831,rand1154,30-Sep-12
2832,rand1161,30-Sep-12
2833,rand1161,30-Sep-12
2834,rand1161,30-Sep-12
2835,rand1233,30-Sep-12
2836,rand1234,30-Sep-12
2837,rand1235,30-Sep-12
2838,rand1161,30-Sep-12
2839,rand1161,30-Sep-12
2840,rand1161,30-Sep-12
2841,rand1161,30-Sep-12
2842,rand1161,30-Sep-12
2843,rand1161,30-Sep-12
2844,rand1216,30-Sep-12
2845,rand1215,30-Sep-12
2846,rand1209,30-Sep-12
2847,rand1236,30-Sep-12
2848,rand1158,30-Sep-12
2849,rand1144,30-Sep-12
2850,rand1144,30-Sep-12
2851,rand1160,30-Sep-12
2852,rand1160,30-Sep-12
2853,rand1160,30-Sep-12
2854,rand1160,30-Sep-12
2855,rand1200,30-Sep-12
2856,rand1160,30-Sep-12
2857,rand1160,30-Sep-12
2858,rand1160,30-Sep-12
2859,rand1160,30-Sep-12
2860,rand1160,30-Sep-12
2861,rand1160,30-Sep-12
2862,rand1160,30-Sep-12
2863,rand1147,30-Sep-12
2864,rand1237,30-Sep-12
2865,rand1238,30-Sep-12
2866,rand1160,30-Sep-12
2867,rand1167,30-Sep-12
2868,rand1160,30-Sep-12
2869,rand1158,30-Sep-12
2870,rand1164,30-Sep-12
2871,rand1174,30-Sep-12
2872,rand1174,30-Sep-12
2873,rand1167,30-Sep-12
2874,rand1174,30-Sep-12
2875,rand1239,30-Sep-12
2876,rand1160,30-Sep-12
2877,rand1160,30-Sep-12
2878,rand1160,30-Sep-12
2879,rand1189,30-Sep-12
2880,rand1189,30-Sep-12
2881,rand1204,30-Sep-12
2882,rand1158,30-Sep-12
2883,rand1191,30-Sep-12
2884,rand1158,30-Sep-12
2885,rand1158,30-Sep-12
2886,rand1158,30-Sep-12
2887,rand1158,30-Sep-12
2888,rand1189,30-Sep-12
2889,rand1240,30-Sep-12
2890,rand1160,30-Sep-12
2891,rand1145,30-Sep-12
2892,rand1163,30-Sep-12
2893,rand1200,30-Sep-12
2894,rand1160,30-Sep-12
2895,rand1160,30-Sep-12
2896,rand1158,30-Sep-12
2897,rand1145,30-Sep-12
2898,rand1158,30-Sep-12
2899,rand1145,30-Sep-12
2900,rand1145,30-Sep-12
2901,rand1158,30-Sep-12
2902,rand1189,30-Sep-12
2903,rand1145,30-Sep-12
2904,rand1241,30-Sep-12
2905,rand1242,30-Sep-12
2906,rand1243,30-Sep-12
2907,rand1154,30-Sep-12
2908,rand1160,30-Sep-12
2909,rand1215,30-Sep-12
2910,rand1160,30-Sep-12
2911,rand1160,30-Sep-12
2912,rand1160,30-Sep-12
2913,rand1160,30-Sep-12
2914,rand1209,30-Sep-12
2915,rand1176,30-Sep-12
2916,rand1154,30-Sep-12
2917,rand1160,30-Sep-12
2918,rand1210,30-Sep-12
2919,rand1160,30-Sep-12
2920,rand1160,30-Sep-12
2921,rand1160,30-Sep-12
2922,rand1160,30-Sep-12
2923,rand1161,30-Sep-12
2924,rand1176,30-Sep-12
2925,rand1160,30-Sep-12
2926,rand1176,30-Sep-12
2927,rand1176,30-Sep-12
2928,rand1176,30-Sep-12
2929,rand1160,30-Sep-12
2930,rand1160,30-Sep-12
2931,rand1176,30-Sep-12
2932,rand1160,30-Sep-12
2933,rand1160,30-Sep-12
2934,rand1218,30-Sep-12
2935,rand1160,30-Sep-12
2936,rand1160,30-Sep-12
2937,rand1160,30-Sep-12
2938,rand1160,30-Sep-12
2939,rand1160,30-Sep-12
2940,rand1160,30-Sep-12
2941,rand1160,30-Sep-12
2942,rand1160,30-Sep-12
2943,rand1160,30-Sep-12
2944,rand1167,30-Sep-12
2945,rand1160,30-Sep-12
2946,rand1160,30-Sep-12
2947,rand1160,30-Sep-12
2948,rand1160,30-Sep-12
2949,rand1160,30-Sep-12
2950,rand1160,30-Sep-12
2951,rand1154,30-Sep-12
2952,rand1173,30-Sep-12
2953,rand1154,30-Sep-12
2954,rand1183,30-Sep-12
2955,rand1244,30-Sep-12
2956,rand1245,30-Sep-12
2957,rand1167,30-Sep-12
2958,rand1145,30-Sep-12
2959,rand1160,30-Sep-12
2960,rand1167,30-Sep-12
2961,rand1214,30-Sep-12
2962,rand1148,30-Sep-12
2963,rand1207,30-Sep-12
2964,rand1175,30-Sep-12
2965,rand1175,30-Sep-12
2966,rand1246,30-Sep-12
2967,rand1247,30-Sep-12
2968,rand1161,30-Sep-12
2969,rand1175,30-Sep-12
2970,rand1175,30-Sep-12
2971,rand1175,30-Sep-12
2972,rand1175,30-Sep-12
2973,rand1175,30-Sep-12
2974,rand1175,30-Sep-12
2975,rand1175,30-Sep-12
2976,rand1175,30-Sep-12
2977,rand1248,30-Sep-12
2978,rand1148,30-Sep-12
2979,rand1148,30-Sep-12
2980,rand1210,30-Sep-12
2981,rand1249,30-Sep-12
2982,rand1216,30-Sep-12
2983,rand1250,30-Sep-12
2984,rand1169,30-Sep-12
2985,rand1187,30-Sep-12
2986,rand1207,30-Sep-12
2987,rand1161,30-Sep-12
2988,rand1206,30-Sep-12
2989,rand1206,30-Sep-12
2990,rand1175,30-Sep-12
2991,rand1206,30-Sep-12
2992,rand1158,30-Sep-12
2993,rand1207,30-Sep-12
2994,rand1207,30-Sep-12
2995,rand1207,30-Sep-12
2996,rand1251,30-Sep-12
2997,rand1167,30-Sep-12
2998,rand1167,30-Sep-12
2999,rand1158,30-Sep-12
3000,rand1158,30-Sep-12
3001,rand1158,30-Sep-12
3002,rand1167,30-Sep-12
3003,rand1158,30-Sep-12
3004,rand1158,30-Sep-12
