playerID,year,stint,tmID,lgID,GP,Min,W,L,T/OL,ENG,SHO,GA,SA,PostGP,PostMin,PostW,PostL,PostT,PostENG,PostSHO,PostGA,PostSA
desjage01,1975,1,BUF,NHL,55,3280,29,15,11,1,2,161,,9,563,4,5,,0,0,28,
desjage01,1976,1,BUF,NHL,49,2871,31,12,6,1,3,126,,1,60,0,1,,0,0,4,
desjage01,1977,1,BUF,NHL,3,111,0,1,0,0,0,7,,,,,,,,,,
desropa01,2001,1,PHO,NHL,5,243,1,2,1,0,0,15,99,,,,,,,,,
desropa01,2002,1,PHO,NHL,4,175,0,3,0,0,0,11,88,,,,,,,,,
desropa01,2002,2,CAR,NHL,2,122,1,1,0,0,0,7,71,,,,,,,,,
dickibi01,1941,1,CHI,NHL,1,60,1,0,0,,0,3,,,,,,,,,,
dionco01,1943,1,DET,NHL,26,1560,17,7,2,,1,80,,5,300,1,4,,,0,17,
dionco01,1944,1,DET,NHL,12,720,6,4,2,,0,39,,,,,,,,,,
dionmi01,1974,1,IND,WHA,1,59,0,1,0,0,0,4,38,,,,,,,,,
dionmi01,1975,1,IND,WHA,31,1860,14,15,1,1,0,85,942,3,126,0,2,,0,0,5,
dionmi01,1976,1,IND,WHA,42,2286,17,19,3,4,1,128,1179,4,245,2,2,,0,0,17,140
dionmi01,1977,1,CIN,WHA,45,2356,21,17,1,2,4,140,1220,,,,,,,,,
dionmi01,1978,1,CIN,WHA,30,1681,10,14,2,3,0,93,735,,,,,,,,,
dionmi01,1979,1,QUE,NHL,50,2773,15,25,6,4,2,171,,,,,,,,,,
dionmi01,1980,1,QUE,NHL,12,688,0,8,3,3,0,61,,,,,,,,,,
dionmi01,1980,2,WIN,NHL,14,757,3,6,3,1,0,61,,,,,,,,,,
dionmi01,1981,1,PIT,NHL,62,3580,25,24,12,8,0,226,,5,304,2,3,,0,0,22,
dionmi01,1982,1,PIT,NHL,49,2791,12,30,4,9,0,198,1511,,,,,,,,,
dionmi01,1983,1,PIT,NHL,30,1553,2,19,4,4,0,138,937,,,,,,,,,
dionmi01,1984,1,PIT,NHL,10,553,3,6,0,1,0,43,316,,,,,,,,,
dipieri01,2000,1,NYI,NHL,20,1083,3,15,1,2,0,63,515,,,,,,,,,
dipieri01,2002,1,NYI,NHL,10,585,2,5,2,1,0,29,273,1,15,0,0,,0,0,0,3
dipieri01,2003,1,NYI,NHL,50,2844,23,18,5,1,5,112,1261,5,303,1,4,,1,1,11,120
dipieri01,2005,1,NYI,NHL,63,3572,30,24,5,7,1,180,1797,,,,,,,,,
divisre01,2001,1,STL,NHL,1,25,0,0,0,1,0,0,4,,,,,,,,,
divisre01,2002,1,STL,NHL,2,83,2,0,0,0,0,1,34,,,,,,,,,
divisre01,2003,1,STL,NHL,13,629,4,4,2,2,0,29,291,1,18,0,0,,0,0,0,8
divisre01,2005,1,STL,NHL,12,475,0,5,1,0,0,37,231,,,,,,,,,
dolsodo01,1928,1,DTC,NHL,44,2750,19,16,9,,10,63,,2,120,0,2,0,,0,7,
dolsodo01,1929,1,DTC,NHL,5,320,0,4,1,,0,24,,,,,,,,,,
dolsodo01,1930,1,DTF,NHL,44,2750,16,21,7,,6,105,,,,,,,,,,
donnepe01,1972,1,NRA,WHA,47,2606,22,19,2,1,2,155,1328,,,,,,,,,
donnepe01,1973,1,VAB,WHA,49,2824,22,24,0,4,3,179,1525,,,,,,,,,
donnepe01,1975,1,QUN,WHA,4,129,0,1,0,0,0,10,65,,,,,,,,,
dopsoro01,1993,1,PIT,NHL,2,45,0,0,0,0,0,3,23,,,,,,,,,
dowiebr01,1983,1,TOR,NHL,2,72,0,1,0,0,0,4,43,,,,,,,,,
doylega01,1973,1,EDO,WHA,1,60,1,0,0,0,0,4,38,,,,,,,,,
drapeto01,1988,1,WIN,NHL,2,120,1,1,0,0,0,12,66,,,,,,,,,
drapeto01,1989,1,WIN,NHL,6,359,2,4,0,1,0,26,153,,,,,,,,,
drapeto01,1991,1,BUF,NHL,26,1403,10,9,5,2,1,75,712,7,433,3,4,,0,1,19,201
drapeto01,1992,1,BUF,NHL,11,664,5,6,0,1,0,41,344,,,,,,,,,
drapeto01,1993,1,NYI,NHL,7,227,1,3,0,0,0,16,118,,,,,,,,,
drapeto01,1995,1,WIN,NHL,1,34,0,0,0,0,0,3,14,,,,,,,,,
drydeda01,1961,1,NYR,NHL,1,40,0,1,0,,0,3,,,,,,,,,,
drydeda01,1965,1,CHI,NHL,11,453,3,4,1,0,0,23,,1,13,0,0,,0,0,0,
drydeda01,1967,1,CHI,NHL,27,1268,7,8,5,3,1,69,,,,,,,,,,
drydeda01,1968,1,CHI,NHL,30,1479,11,11,2,1,3,79,,,,,,,,,,
drydeda01,1970,1,BUF,NHL,10,409,3,3,0,2,1,23,,,,,,,,,,
drydeda01,1971,1,BUF,NHL,20,1026,3,9,5,0,0,68,,,,,,,,,,
drydeda01,1972,1,BUF,NHL,37,2018,14,13,7,3,3,89,,2,120,0,2,,0,0,9,
drydeda01,1973,1,BUF,NHL,53,2987,23,20,8,3,1,148,,,,,,,,,,
drydeda01,1974,1,CHC,WHA,45,2728,18,26,1,3,1,176,1679,,,,,,,,,
drydeda01,1975,1,EDO,WHA,62,3567,22,34,5,2,1,235,1927,3,180,0,3,,0,0,15,
drydeda01,1976,1,EDO,WHA,24,1416,10,13,0,3,1,77,693,,,,,,,,,
drydeda01,1977,1,EDO,WHA,48,2578,21,23,2,5,2,150,1239,2,91,0,1,,1,0,6,
drydeda01,1978,1,EDO,WHA,63,3531,41,17,2,4,3,170,1544,13,687,6,7,,1,0,42,
drydeda01,1979,1,EDM,NHL,14,744,2,7,3,2,0,53,,,,,,,,,,
drydeke01,1970,1,MTL,NHL,6,327,6,0,0,0,0,9,,20,1221,12,8,,2,0,61,
drydeke01,1971,1,MTL,NHL,64,3800,39,8,15,2,8,142,,6,360,2,4,,2,0,17,
drydeke01,1972,1,MTL,NHL,54,3165,33,7,13,1,6,119,,17,1039,12,5,,2,1,50,
drydeke01,1974,1,MTL,NHL,56,3320,30,9,16,0,4,149,,11,688,6,5,,1,2,29,
drydeke01,1975,1,MTL,NHL,62,3580,42,10,8,3,8,121,,13,780,12,1,,1,1,25,
drydeke01,1976,1,MTL,NHL,56,3275,41,6,8,1,10,117,,14,849,12,2,,1,4,22,
drydeke01,1977,1,MTL,NHL,52,3071,37,7,7,1,5,105,,15,919,12,3,,0,2,29,
drydeke01,1978,1,MTL,NHL,47,2814,30,10,7,2,5,108,,16,990,12,4,,0,0,41,
dubiewa01,2003,1,NYI,NHL,2,105,1,0,1,0,0,3,50,,,,,,,,,
dubiewa01,2005,1,NYI,NHL,7,310,2,3,0,1,0,15,145,,,,,,,,,
duffupa01,1996,1,PHO,NHL,1,29,0,0,0,0,0,1,8,,,,,,,,,
dumasmi01,1974,1,CHI,NHL,3,121,2,0,0,0,0,7,,1,19,0,0,,0,0,1,
dumasmi01,1976,1,CHI,NHL,5,241,0,1,2,0,0,17,,,,,,,,,,
dumasri01,1974,1,CHC,WHA,1,1,0,0,0,0,0,0,0,,,,,,,,,
dunhami01,1996,1,NJD,NHL,26,1013,8,7,1,1,2,43,456,,,,,,,,,
dunhami01,1997,1,NJD,NHL,15,773,5,5,3,0,1,29,332,,,,,,,,,
dunhami01,1998,1,NAS,NHL,44,2472,16,23,3,3,1,127,1387,,,,,,,,,
dunhami01,1999,1,NAS,NHL,52,3077,19,27,6,3,0,146,1584,,,,,,,,,
dunhami01,2000,1,NAS,NHL,48,2810,21,21,4,2,4,107,1381,,,,,,,,,
dunhami01,2001,1,NAS,NHL,58,3316,23,24,9,2,3,144,1525,,,,,,,,,
dunhami01,2002,1,NAS,NHL,15,819,2,9,2,0,0,43,397,,,,,,,,,
dunhami01,2002,2,NYR,NHL,43,2467,19,17,5,3,5,94,1229,,,,,,,,,
dunhami01,2003,1,NYR,NHL,57,3148,16,30,6,1,2,159,1522,,,,,,,,,
dunhami01,2005,1,ATL,NHL,17,779,8,5,2,1,1,36,336,,,,,,,,,
dupuibo01,1979,1,EDM,NHL,1,60,0,1,0,1,0,4,,,,,,,,,,
durnabi01,1943,1,MTL,NHL,50,3000,38,5,7,,2,109,,9,549,8,1,,,1,14,
durnabi01,1944,1,MTL,NHL,50,3000,38,8,4,,1,121,,6,373,2,4,,,0,15,
durnabi01,1945,1,MTL,NHL,40,2400,24,11,5,,4,104,,9,581,8,1,,,0,20,
durnabi01,1946,1,MTL,NHL,60,3600,34,16,10,,4,138,,11,719,6,5,,,1,23,
durnabi01,1947,1,MTL,NHL,59,3505,20,28,10,,5,162,,,,,,,,,,
durnabi01,1948,1,MTL,NHL,60,3600,28,23,9,,10,126,,7,468,3,4,,,0,17,
durnabi01,1949,1,MTL,NHL,64,3840,26,21,17,,8,141,,3,180,0,3,,,0,10,
dycked01,1971,1,VAN,NHL,12,573,1,6,2,1,0,35,,,,,,,,,,
dycked01,1972,1,VAN,NHL,25,1297,5,17,1,3,1,98,,,,,,,,,,
dycked01,1973,1,VAN,NHL,12,583,2,5,2,0,0,45,,,,,,,,,,
dycked01,1974,1,IND,WHA,32,1692,3,21,3,4,0,123,909,,,,,,,,,
dzurivl01,1977,1,CZE,WHA,3,163,1,2,0,0,0,14,78,,,,,,,,,
edwardo01,1976,1,BUF,NHL,25,1480,16,7,2,1,2,62,,5,300,2,3,,0,0,15,
edwardo01,1977,1,BUF,NHL,72,4209,38,16,17,3,5,185,,8,482,3,5,,0,0,22,
edwardo01,1978,1,BUF,NHL,54,3160,26,18,9,1,2,159,,,,,,,,,,
edwardo01,1979,1,BUF,NHL,49,2920,27,9,12,1,2,125,,6,360,3,3,,1,1,17,
edwardo01,1980,1,BUF,NHL,45,2700,23,10,12,4,3,133,,8,503,4,4,,2,0,28,
edwardo01,1981,1,BUF,NHL,62,3500,26,23,9,3,0,205,,4,214,1,3,,0,0,16,
edwardo01,1982,1,CAL,NHL,39,2209,16,15,6,1,1,148,1255,5,226,1,2,,0,0,22,
edwardo01,1983,1,CAL,NHL,41,2303,13,19,5,3,0,157,1217,6,217,2,1,,1,0,12,133
edwardo01,1984,1,CAL,NHL,34,1691,11,15,2,1,1,115,858,,,,,,,,,
edwardo01,1985,1,TOR,NHL,38,2009,12,23,0,1,0,160,1140,,,,,,,,,
edwarga01,1968,1,STL,NHL,1,4,0,0,0,0,0,0,,,,,,,,,,
edwarga01,1969,1,STL,NHL,1,60,0,1,0,0,0,4,,,,,,,,,,
edwarga01,1971,1,LAK,NHL,44,2503,13,23,5,2,2,150,,,,,,,,,,
edwarga01,1972,1,LAK,NHL,27,1560,9,16,1,0,1,94,,,,,,,,,,
edwarga01,1973,1,LAK,NHL,18,929,5,7,2,1,1,50,,1,60,1,0,,0,0,1,
edwarga01,1974,1,LAK,NHL,27,1561,15,3,8,1,3,61,,,,,,,,,,
edwarga01,1975,1,LAK,NHL,29,1740,12,13,4,1,0,103,,2,120,1,1,,0,0,9,
edwarga01,1976,1,LAK,NHL,10,501,0,6,2,0,0,39,,,,,,,,,,
edwarga01,1976,2,CLE,NHL,17,999,4,10,3,0,2,68,,,,,,,,,,
edwarga01,1977,1,CLE,NHL,30,1700,6,18,5,2,0,128,,,,,,,,,,
edwarga01,1978,1,MNS,NHL,25,1337,6,11,5,1,0,83,,,,,,,,,,
edwarga01,1979,1,MNS,NHL,26,1539,9,7,10,1,0,82,,7,337,3,3,,0,0,22,
edwarga01,1980,1,EDM,NHL,15,729,5,3,4,0,0,44,,1,20,0,0,,0,0,2,
edwarga01,1981,1,STL,NHL,10,480,1,5,1,0,0,45,,,,,,,,,,
edwarga01,1981,2,PIT,NHL,6,360,3,2,1,0,1,22,,,,,,,,,,
edwarma01,1968,1,PIT,NHL,1,60,0,1,0,0,0,3,,,,,,,,,,
edwarma01,1969,1,TOR,NHL,25,1420,10,9,4,1,1,77,,,,,,,,,,
edwarma01,1972,1,CLF,NHL,21,1207,4,14,2,0,1,87,,,,,,,,,,
edwarma01,1973,1,CLF,NHL,14,780,1,10,1,0,0,51,,,,,,,,,,
edwarro01,1967,1,DET,NHL,41,2177,15,15,8,1,0,127,,,,,,,,,,
edwarro01,1968,1,DET,NHL,40,2099,18,11,6,1,4,89,,,,,,,,,,
edwarro01,1969,1,DET,NHL,47,2683,24,15,6,0,2,116,,4,206,0,3,,2,0,11,
edwarro01,1970,1,DET,NHL,37,2104,11,19,7,0,0,119,,,,,,,,,,
edwarro01,1971,1,PIT,NHL,15,847,2,8,4,2,0,36,,,,,,,,,,
edwarro01,1972,1,DET,NHL,52,3012,27,17,7,4,6,132,,,,,,,,,,
edwarro01,1973,1,DET,NHL,4,187,0,3,0,0,0,18,,,,,,,,,,
eklunbr01,2005,1,TBL,NHL,1,58,0,1,0,0,0,3,19,,,,,,,,,
eliotda01,1984,1,LAK,NHL,33,1882,12,11,6,2,0,137,944,,,,,,,,,
eliotda01,1985,1,LAK,NHL,27,1481,5,17,3,3,0,121,801,,,,,,,,,
eliotda01,1986,1,LAK,NHL,24,1404,8,13,2,5,1,103,692,1,40,0,0,,0,0,7,29
eliotda01,1987,1,DET,NHL,3,97,0,0,1,0,0,9,56,,,,,,,,,
eliotda01,1988,1,BUF,NHL,2,67,0,0,0,0,0,7,43,,,,,,,,,
ellacke01,1982,1,VAN,NHL,12,555,2,3,4,1,0,41,309,,,,,,,,,
ellisda01,2003,1,DAL,NHL,1,60,1,0,0,0,0,3,28,,,,,,,,,
emeryra01,2002,1,OTT,NHL,3,85,1,0,0,0,0,2,26,,,,,,,,,
emeryra01,2003,1,OTT,NHL,3,126,2,0,0,0,0,5,52,,,,,,,,,
emeryra01,2005,1,OTT,NHL,39,2168,23,11,4,0,3,102,1045,10,604,5,5,,0,0,29,289
erickch01,1991,1,NJD,NHL,2,120,1,1,0,0,0,9,55,,,,,,,,,
eschero01,1998,1,PHO,NHL,3,130,0,1,0,0,0,7,50,,,,,,,,,
eschero01,1999,1,PHO,NHL,8,408,2,5,0,1,0,23,215,,,,,,,,,
eschero01,2000,1,PHO,NHL,25,1350,10,8,4,1,2,68,657,,,,,,,,,
eschero01,2001,1,PHO,NHL,22,1145,6,10,2,3,1,52,533,,,,,,,,,
eschero01,2002,1,PHI,NHL,30,1638,12,9,3,2,2,60,647,1,30,0,0,,0,0,1,14
eschero01,2003,1,PHI,NHL,40,2322,21,11,7,1,3,79,932,18,1061,11,7,,1,1,41,498
eschero01,2005,1,PHI,NHL,40,2286,22,11,5,3,1,113,1099,6,314,2,4,,0,0,22,176
esposto01,1968,1,MTL,NHL,13,746,5,4,4,2,2,34,,,,,,,,,,
esposto01,1969,1,CHI,NHL,63,3763,38,17,8,1,15,136,,8,480,4,4,,1,0,27,
esposto01,1970,1,CHI,NHL,57,3325,35,14,6,0,6,126,,18,1151,11,7,,0,2,42,
esposto01,1971,1,CHI,NHL,48,2780,31,10,6,0,9,82,,5,300,2,3,,1,0,16,
esposto01,1972,1,CHI,NHL,56,3340,32,17,7,6,4,140,,15,895,10,5,,2,1,46,
esposto01,1973,1,CHI,NHL,70,4143,34,14,21,3,10,141,,10,584,6,4,,2,2,28,
esposto01,1974,1,CHI,NHL,71,4219,34,30,7,5,6,193,,8,472,3,5,,0,0,34,
esposto01,1975,1,CHI,NHL,68,4003,30,23,13,4,4,198,,4,240,0,4,,0,0,13,
esposto01,1976,1,CHI,NHL,69,4067,25,36,8,5,2,234,,2,120,0,2,,1,0,6,
esposto01,1977,1,CHI,NHL,64,3840,28,22,14,4,5,168,,4,252,0,4,,0,0,19,
esposto01,1978,1,CHI,NHL,63,3780,24,28,11,9,4,206,,4,243,0,4,,0,0,14,
esposto01,1979,1,CHI,NHL,69,4140,31,22,16,6,6,205,,6,373,3,3,,0,0,14,
esposto01,1980,1,CHI,NHL,66,3935,29,23,14,5,0,246,,3,215,0,3,,0,0,15,
esposto01,1981,1,CHI,NHL,52,3069,19,25,8,8,1,231,,7,381,3,3,,0,1,16,
esposto01,1982,1,CHI,NHL,39,2340,23,11,5,4,1,135,1203,5,311,3,2,,0,0,18,
esposto01,1983,1,CHI,NHL,18,1095,5,10,3,3,1,88,622,,,,,,,,,
essenbo01,1988,1,WIN,NHL,20,1102,6,8,3,2,1,68,574,,,,,,,,,
essenbo01,1989,1,WIN,NHL,36,2035,18,9,5,5,1,107,988,4,206,2,1,,0,0,12,100
essenbo01,1990,1,WIN,NHL,55,2916,19,24,6,5,4,153,1496,,,,,,,,,
essenbo01,1991,1,WIN,NHL,47,2627,21,17,6,2,5,126,1407,1,33,0,0,,0,0,3,17
essenbo01,1992,1,WIN,NHL,67,3855,33,26,6,4,2,227,2119,6,367,2,4,,1,0,20,183
essenbo01,1993,1,WIN,NHL,56,3136,19,30,6,5,1,201,1714,,,,,,,,,
essenbo01,1993,2,DET,NHL,13,778,4,7,2,3,1,34,337,2,109,0,2,,0,0,9,43
essenbo01,1996,1,EDM,NHL,19,868,4,8,0,3,1,41,406,,,,,,,,,
essenbo01,1997,1,EDM,NHL,16,825,6,6,1,2,0,35,404,1,27,0,0,,0,0,1,11
essenbo01,1998,1,EDM,NHL,39,2091,12,14,6,2,0,96,974,,,,,,,,,
essenbo01,1999,1,PHO,NHL,30,1573,13,10,3,3,1,73,719,,,,,,,,,
essenbo01,2000,1,VAN,NHL,39,2059,18,12,3,4,1,92,854,2,122,0,2,,0,0,6,58
essenbo01,2001,1,BUF,NHL,9,350,0,5,0,3,0,17,113,,,,,,,,,
evanscl01,1954,1,MTL,NHL,4,220,1,2,0,,0,12,,,,,,,,,,
evanscl01,1957,1,BOS,NHL,1,60,0,0,1,,0,4,,,,,,,,,,
exelbra01,1988,1,MTL,NHL,1,3,0,0,0,0,0,0,1,,,,,,,,,
exelbra01,1989,1,EDM,NHL,1,60,0,1,0,1,0,5,30,,,,,,,,,
fankhsc01,1999,1,ATL,NHL,16,920,2,11,2,1,0,49,451,,,,,,,,,
fankhsc01,2000,1,ATL,NHL,7,260,2,1,0,0,0,16,160,,,,,,,,,
farrro01,1972,1,BUF,NHL,1,29,0,1,0,0,0,3,,,,,,,,,,
farrro01,1973,1,BUF,NHL,11,480,2,4,1,2,0,25,,,,,,,,,,
farrro01,1974,1,BUF,NHL,7,213,0,1,2,0,0,14,,,,,,,,,,
faveldo01,1967,1,PHI,NHL,37,2192,15,15,6,2,4,83,,2,120,0,2,,0,0,8,
faveldo01,1968,1,PHI,NHL,21,1195,3,12,5,0,1,71,,1,60,0,1,,0,0,5,
faveldo01,1969,1,PHI,NHL,15,820,4,5,4,1,1,43,,,,,,,,,,
faveldo01,1970,1,PHI,NHL,44,2434,16,15,9,3,2,108,,2,120,0,2,,0,0,8,
faveldo01,1971,1,PHI,NHL,54,2993,18,25,9,5,5,140,,,,,,,,,,
faveldo01,1972,1,PHI,NHL,44,2419,20,15,4,3,3,114,,11,669,5,6,,1,1,29,
faveldo01,1973,1,TOR,NHL,32,1752,14,7,9,1,0,79,,3,181,0,3,,1,0,10,
faveldo01,1974,1,TOR,NHL,39,2149,12,17,6,2,1,145,,,,,,,,,,
faveldo01,1975,1,TOR,NHL,3,160,0,2,1,0,0,15,,,,,,,,,,
faveldo01,1976,1,COR,NHL,30,1614,8,15,3,1,0,105,,,,,,,,,,
faveldo01,1977,1,COR,NHL,47,2663,13,20,11,2,1,159,,2,120,0,2,,0,0,6,
faveldo01,1978,1,COR,NHL,7,380,0,5,2,1,0,34,,,,,,,,,,
fernama01,1994,1,DAL,NHL,1,59,0,1,0,0,0,3,27,,,,,,,,,
fernama01,1995,1,DAL,NHL,5,249,0,1,1,0,0,19,121,,,,,,,,,
fernama01,1997,1,DAL,NHL,2,69,1,0,0,0,0,2,35,1,2,0,0,,0,0,0,0
fernama01,1998,1,DAL,NHL,1,60,0,1,0,0,0,2,29,,,,,,,,,
fernama01,1999,1,DAL,NHL,24,1353,11,8,3,3,1,48,603,1,17,0,0,,0,0,1,8
fernama01,2000,1,MIN,NHL,42,2461,19,17,4,1,4,92,1147,,,,,,,,,
fernama01,2001,1,MIN,NHL,44,2463,12,24,5,1,1,125,1157,,,,,,,,,
fernama01,2002,1,MIN,NHL,35,1979,19,13,2,0,2,74,972,9,552,3,4,,0,0,18,253
fernama01,2003,1,MIN,NHL,37,2166,11,14,9,2,2,90,1056,,,,,,,,,
fernama01,2005,1,MIN,NHL,58,3411,30,18,7,3,1,130,1612,,,,,,,,,
fichaer01,1995,1,NYI,NHL,24,1234,7,12,2,2,1,68,659,,,,,,,,,
fichaer01,1996,1,NYI,NHL,34,1759,9,14,4,1,0,91,897,,,,,,,,,
fichaer01,1997,1,NYI,NHL,17,807,3,8,3,1,0,40,422,,,,,,,,,
fichaer01,1998,1,NAS,NHL,9,447,0,6,0,1,0,24,229,,,,,,,,,
fichaer01,1999,1,CAR,NHL,9,490,3,5,1,0,1,24,206,,,,,,,,,
fichaer01,2000,1,MTL,NHL,2,62,0,2,0,0,0,4,32,,,,,,,,,
finlebr01,2002,1,NAS,NHL,1,47,0,0,0,0,0,3,13,,,,,,,,,
finlebr01,2005,1,NAS,NHL,1,60,0,1,0,0,0,7,41,,,,,,,,,
fisetst01,1989,1,QUE,NHL,6,342,0,5,1,1,0,34,199,,,,,,,,,
fisetst01,1990,1,QUE,NHL,3,186,0,2,1,0,0,12,123,,,,,,,,,
fisetst01,1991,1,QUE,NHL,23,1133,7,10,2,1,1,71,646,,,,,,,,,
fisetst01,1992,1,QUE,NHL,37,1939,18,9,4,3,0,110,945,1,21,0,0,,0,0,1,12
fisetst01,1993,1,QUE,NHL,50,2798,20,25,4,7,2,158,1434,,,,,,,,,
fisetst01,1994,1,QUE,NHL,32,1879,17,10,3,1,2,87,968,4,209,1,2,,0,0,16,115
fisetst01,1995,1,COL,NHL,37,2107,22,6,7,3,1,103,1012,1,1,0,0,,0,0,0,0
fisetst01,1996,1,LAK,NHL,44,2482,13,24,5,4,4,132,1410,,,,,,,,,
fisetst01,1997,1,LAK,NHL,60,3497,26,25,8,4,2,158,1728,2,93,0,2,,0,0,7,61
fisetst01,1998,1,LAK,NHL,42,2403,18,21,1,2,3,104,1217,,,,,,,,,
fisetst01,1999,1,LAK,NHL,47,2592,20,15,7,5,1,119,1208,4,200,0,3,,2,0,10,98
fisetst01,2000,1,LAK,NHL,7,318,3,0,1,0,0,19,129,1,0,0,0,,0,0,0,0
fisetst01,2001,1,MTL,NHL,2,109,0,1,0,0,0,7,60,1,38,0,0,,0,0,3,19
fitzpma01,1988,1,LAK,NHL,17,957,6,7,3,3,0,64,566,,,,,,,,,
fitzpma01,1988,2,NYI,NHL,11,627,3,5,2,0,0,41,313,,,,,,,,,
fitzpma01,1989,1,NYI,NHL,47,2653,19,19,5,4,3,150,1472,4,152,0,2,,0,0,13,71
fitzpma01,1990,1,NYI,NHL,2,120,1,1,0,0,0,6,60,,,,,,,,,
fitzpma01,1991,1,NYI,NHL,30,1743,11,13,5,5,0,93,949,,,,,,,,,
fitzpma01,1992,1,NYI,NHL,39,2253,17,15,5,5,0,130,1066,3,77,0,1,,1,0,4,23
fitzpma01,1993,1,FLO,NHL,28,1603,12,8,6,3,1,73,844,,,,,,,,,
fitzpma01,1994,1,FLO,NHL,15,819,6,7,2,1,2,36,361,,,,,,,,,
fitzpma01,1995,1,FLO,NHL,34,1786,15,11,3,2,0,88,810,2,60,0,0,,0,0,6,50
fitzpma01,1996,1,FLO,NHL,30,1680,8,9,9,4,0,66,771,,,,,,,,,
fitzpma01,1997,1,FLO,NHL,12,640,2,7,2,0,1,32,265,,,,,,,,,
fitzpma01,1997,2,TBL,NHL,34,1938,7,24,1,5,1,102,975,,,,,,,,,
fitzpma01,1998,1,CHI,NHL,27,1403,6,8,6,2,0,64,682,,,,,,,,,
fitzpma01,1999,1,CAR,NHL,3,107,0,2,0,1,0,8,68,,,,,,,,,
flahewa01,1991,1,SJS,NHL,3,178,0,3,0,2,0,13,120,,,,,,,,,
flahewa01,1992,1,SJS,NHL,1,60,0,1,0,0,0,5,46,,,,,,,,,
flahewa01,1994,1,SJS,NHL,18,852,5,6,1,2,1,44,455,7,377,2,3,,0,0,31,221
flahewa01,1995,1,SJS,NHL,24,1137,3,12,1,0,0,92,689,,,,,,,,,
flahewa01,1996,1,SJS,NHL,7,359,2,4,0,0,0,31,202,,,,,,,,,
flahewa01,1997,1,NYI,NHL,16,694,4,4,3,0,3,23,309,,,,,,,,,
flahewa01,1998,1,NYI,NHL,20,1048,5,11,2,3,0,53,491,,,,,,,,,
flahewa01,1999,1,NYI,NHL,4,182,0,1,1,1,0,7,81,,,,,,,,,
flahewa01,2000,1,NYI,NHL,20,1017,6,10,0,3,1,56,470,,,,,,,,,
flahewa01,2000,2,TBL,NHL,2,118,0,2,0,0,0,8,55,,,,,,,,,
flahewa01,2001,1,FLO,NHL,4,245,2,1,1,0,0,12,148,,,,,,,,,
flahewa01,2002,1,NAS,NHL,1,51,0,1,0,0,0,4,27,,,,,,,,,
fleurma01,2003,1,PIT,NHL,21,1154,4,14,2,3,1,70,675,,,,,,,,,
fleurma01,2005,1,PIT,NHL,50,2809,13,27,6,3,1,152,1485,,,,,,,,,
forbeja01,1919,1,TRS,NHL,5,300,2,3,0,,0,21,,,,,,,,,,
forbeja01,1920,1,TRS,NHL,20,1221,13,7,0,,0,78,,2,120,0,2,0,,0,7,
forbeja01,1922,1,HAM,NHL,24,1470,6,18,0,,0,110,,,,,,,,,,
forbeja01,1923,1,HAM,NHL,24,1483,9,15,0,,1,68,,,,,,,,,,
forbeja01,1924,1,HAM,NHL,30,1833,19,10,1,,6,60,,,,,,,,,,
forbeja01,1925,1,NYA,NHL,36,2240,12,20,4,,2,86,,,,,,,,,,
forbeja01,1926,1,NYA,NHL,44,2715,17,25,2,,8,91,,,,,,,,,,
forbeja01,1927,1,NYA,NHL,16,980,3,11,2,,2,51,,,,,,,,,,
forbeja01,1928,1,NYA,NHL,1,60,1,0,0,,0,3,,,,,,,,,,
forbeja01,1929,1,NYA,NHL,1,70,0,0,1,,0,1,,,,,,,,,,
forbeja01,1930,1,PHQ,NHL,2,120,0,2,0,,0,7,,,,,,,,,,
forbeja01,1931,1,NYA,NHL,6,360,3,3,0,,0,16,,,,,,,,,,
forbeja01,1932,1,NYA,NHL,1,70,0,0,1,,0,2,,,,,,,,,,
fordbr01,1983,1,QUE,NHL,3,123,1,1,0,0,0,13,70,,,,,,,,,
fordbr01,1984,1,PIT,NHL,8,457,2,6,0,0,0,48,292,,,,,,,,,
fosteno01,1990,1,BOS,NHL,3,184,2,1,0,0,0,14,82,,,,,,,,,
fosteno01,1991,1,EDM,NHL,10,439,5,3,0,0,0,20,183,,,,,,,,,
fountmi01,1996,1,VAN,NHL,6,245,2,2,0,0,1,14,135,,,,,,,,,
fountmi01,1997,1,CAR,NHL,3,163,0,3,0,0,0,10,68,,,,,,,,,
fountmi01,1999,1,OTT,NHL,1,16,0,0,0,0,0,1,6,,,,,,,,,
fountmi01,2000,1,OTT,NHL,1,59,0,1,0,0,0,3,25,,,,,,,,,
fowlehe01,1924,1,BOS,NHL,7,409,1,6,0,,0,43,,,,,,,,,,
francem01,1946,1,CHI,NHL,19,1140,6,12,1,,0,104,,,,,,,,,,
francem01,1947,1,CHI,NHL,54,3240,18,31,5,,1,183,,,,,,,,,,
francem01,1948,1,NYR,NHL,2,120,2,0,0,,0,4,,,,,,,,,,
francem01,1949,1,NYR,NHL,1,60,0,1,0,,0,8,,,,,,,,,,
francem01,1950,1,NYR,NHL,5,260,1,1,2,,0,14,,,,,,,,,,
francem01,1951,1,NYR,NHL,14,840,4,7,3,,0,42,,,,,,,,,,
frankji01,1936,1,DET,NHL,,,,,,,,,,1,31,0,1,,,0,2,
frankji01,1937,1,DET,NHL,1,60,1,0,0,,0,3,,,,,,,,,,
